movie_id,title,budget,revenue,runtime,release_month,release_year,release_dow,actor_gender,actor_credits,actor_net_to_date,producer_gender,producer_credits,producer_net_to_date,writer_gender,writer_credits,writer_net_to_date,director_gender,director_credits,director_net_to_date,genre_count,language_count,net,target
48289,The Debt,20000000,45636368,113,4,2010,6,1,2,176338172,2,7,136236796,0,0,0,0,2,269430689,2,3,25636368,1
17182,Eye for an Eye,20000000,26792700,101,1,1996,4,1,0,0,0,0,0,2,0,0,2,1,41185053,2,4,6792700,1
38303,You Again,20000000,32005248,105,9,2010,4,1,1,-8092315,2,0,0,1,0,0,2,3,196073690,2,1,12005248,1
107985,The World's End,20000000,46089287,109,7,2013,3,2,3,117613166,2,30,2104675123,2,0,0,2,3,82277725,3,1,26089287,1
10115,Stick It,20000000,30399714,105,4,2006,4,2,6,87955863,1,0,0,1,0,0,1,0,0,2,1,10399714,1
25132,Shorts,40000000,28972508,89,8,2009,4,2,0,0,0,8,426402685,0,3,90398043,0,11,571399087,2,1,-11027492,0
328387,Nerve,20000000,83707310,96,7,2016,2,1,4,59901463,2,0,0,1,0,0,2,2,338521810,3,1,63707310,1
13596,My Best Friend's Girl,20000000,36620508,101,9,2008,4,2,2,60561037,2,0,0,0,0,0,2,2,-13789708,2,1,16620508,1
226857,Endless Love,20000000,34077920,103,2,2014,2,2,3,104596271,1,1,138965010,0,2,-353010,0,2,-353010,2,1,14077920,1
61012,Silent Hill: Revelation 3D,20000000,52302796,94,10,2012,2,1,0,0,2,2,46526414,2,0,0,2,0,0,3,1,32302796,1
18357,The Country Bears,20000000,16988996,88,7,2002,4,2,1,135926552,2,0,0,2,0,0,2,0,0,3,1,-3011004,0
15644,Paparazzi,20000000,16605763,84,9,2004,4,2,0,0,2,4,797322195,0,0,0,2,0,0,3,2,-3394237,0
4597,Armored,20000000,22942221,88,12,2009,4,2,1,62511123,2,0,0,0,0,0,2,0,0,4,2,2942221,1
81796,Lockout,20000000,32204030,95,4,2012,3,2,4,67563371,2,0,0,2,2,-2559447,0,0,0,3,1,12204030,1
17134,12 Rounds,20000000,17280326,108,3,2009,3,2,1,2165608,2,2,420718292,2,0,0,2,12,311623333,4,2,-2719674,0
146198,Triple 9,20000000,12639297,115,2,2016,4,2,4,-20461088,2,0,0,0,0,0,2,2,-1316002,2,1,-7360703,0
171274,Inherent Vice,20000000,11110975,148,12,2014,3,2,8,198275318,2,3,40466771,2,1,-3741940,2,5,80020168,5,1,-8889025,0
14582,Passchendaele,20000000,4453327,114,10,2008,4,2,1,-3254130,2,1,-5155021,2,0,0,2,1,-3254130,4,2,-15546673,0
14914,Flash of Genius,20000000,4504111,119,9,2008,6,2,0,0,2,9,566278936,0,0,0,2,0,0,1,1,-15495889,0
77948,The Cold Light of Day,20000000,16863583,93,4,2012,2,2,0,0,2,0,0,2,0,0,2,0,0,2,2,-3136417,0
21755,The Brothers Bloom,20000000,5530764,114,9,2008,1,1,0,0,2,0,0,2,0,0,2,0,0,4,4,-14469236,0
334531,My All American,20000000,2246000,118,11,2015,4,2,6,192114799,2,6,261778741,0,0,0,0,0,0,1,1,-17754000,0
19457,The Yards,20000000,2282710,115,4,2000,3,2,3,32264937,2,1,35541667,2,0,0,2,0,0,4,2,-17717290,0
112937,The Oogieloves in the Big Balloon Adventure,20000000,1065907,88,8,2012,2,2,1,-15054400,0,0,0,0,0,0,2,0,0,1,1,-18934093,0
13688,CJ7,20000000,47300771,86,1,2008,2,2,1,80914445,0,0,0,2,0,0,2,1,80914445,5,1,27300771,1
44638,The Tempest,20000000,346594,110,12,2010,4,1,4,177120689,1,0,0,1,0,0,1,2,28665617,2,1,-19653406,0
199373,The Frozen Ground,27220000,5496951,105,7,2013,3,2,25,1666586916,2,0,0,0,0,0,0,0,0,2,1,-21723049,0
11247,A Cinderella Story,19000000,70067909,95,7,2004,5,1,1,38534455,2,2,52484538,1,0,0,2,0,0,1,3,51067909,1
105,Back to the Future,19000000,381109762,116,7,1985,2,2,0,0,2,0,0,2,1,-3244258,2,0,0,4,1,362109762,1
203833,The Book Thief,19000000,76086711,131,11,2013,4,2,4,52326726,1,6,2399477145,2,1,59047633,2,0,0,1,2,57086711,1
23082,The Invention of Lying,18500000,31912793,100,9,2009,6,2,1,9843245,1,2,174044353,2,0,0,2,0,0,3,2,13412793,1
195589,Neighbors,18000000,268157400,96,5,2014,3,2,8,664698264,2,2,125229105,0,0,0,2,3,149112522,1,1,250157400,1
218043,Left Behind,16000000,19682924,110,10,2014,4,2,27,1643229334,2,0,0,0,0,0,2,0,0,3,1,3682924,1
302688,My Big Fat Greek Wedding 2,18000000,88923251,94,3,2016,2,2,0,0,2,6,382041799,1,2,-2498609,0,4,178591949,3,1,70923251,1
160588,Blue Jasmine,18000000,99206215,98,7,2013,3,1,6,228426518,1,10,338238203,2,4,216709731,2,20,462592591,2,1,81206215,1
28665,Fame,18000000,80227619,107,1,2009,3,1,0,0,2,15,570524559,0,0,0,2,0,0,4,1,62227619,1
321697,Steve Jobs,30000000,34441873,122,10,2015,4,2,3,52017798,2,2,21954489,2,0,0,2,7,561150674,2,1,4441873,1
146227,Getaway,18000000,10501938,90,8,2013,3,2,9,95572901,2,3,-7341687,0,0,0,2,1,16443277,2,1,-7498062,0
68924,The Ice Storm,18000000,8038061,112,9,1997,5,2,2,55426569,2,0,0,0,0,0,2,1,118500000,1,1,-9961939,0
22102,Troop Beverly Hills,18000000,7190505,105,3,1989,2,1,0,0,0,0,0,1,0,0,2,0,0,3,1,-10809495,0
13809,RockNRolla,18000000,25739015,114,9,2008,3,2,0,0,2,0,0,2,1,73557872,2,3,66704086,3,2,7739015,1
10017,The Wraith,2700000,3500000,93,11,1986,4,2,0,0,2,0,0,2,0,0,2,0,0,5,1,800000,1
31166,I Come with the Rain,18000000,627422,114,5,2009,3,2,6,216009631,0,0,0,2,0,0,2,0,0,2,1,-17372578,0
69848,One Man's Hero,18000000,229311,121,8,1999,0,2,2,171327713,0,0,0,0,0,0,2,0,0,4,1,-17770689,0
332411,I Am Wrath,18000000,309608,92,4,2016,3,2,20,1040564303,2,0,0,2,0,0,2,5,616441065,4,1,-17690392,0
8363,Superbad,20000000,121463226,113,8,2007,4,2,0,0,2,4,294315398,2,0,0,2,0,0,1,1,101463226,1
1933,The Others,17000000,207765056,101,8,2001,3,1,2,127997948,2,0,0,2,0,0,2,0,0,4,2,190765056,1
21765,Good Boy!,17000000,45312217,87,10,2003,4,1,1,16628981,1,0,0,0,0,0,0,0,0,3,1,28312217,1
146304,The Best Man Holiday,17000000,71625195,123,11,2013,4,2,1,15563727,2,5,301892604,2,2,34224565,2,6,88986737,1,1,54625195,1
7516,Smokin' Aces,17000000,57103895,109,12,2006,5,2,3,137960304,2,17,1012078559,2,0,0,2,1,6133747,4,1,40103895,1
2752,40 Days and 40 Nights,17000000,95092667,94,3,2002,4,2,1,80989651,2,6,357957004,0,0,0,2,1,-47781920,2,1,78092667,1
13960,ATL,20000000,21170563,105,3,2006,4,0,0,0,2,2,296870125,0,0,0,0,0,0,1,1,1170563,1
16028,They,17000000,16140842,89,11,2002,4,1,0,0,2,2,48022714,2,0,0,2,1,37189039,2,1,-859158,0
26390,Brooklyn's Finest,17000000,29536299,133,1,2009,4,2,8,186233081,2,0,0,2,0,0,2,4,99410616,3,1,12536299,1
16988,How She Move,17000000,8607815,94,1,2008,4,1,0,0,2,0,0,1,0,0,0,0,0,1,1,-8392185,0
7304,Running Scared,17000000,9500000,122,1,2006,4,2,5,244111910,2,1,16915761,2,0,0,2,1,7131455,4,2,-7500000,0
2989,Roar,17000000,2000000,102,11,1981,3,1,0,0,1,0,0,2,0,0,2,0,0,2,1,-15000000,0
79694,The Apparition,17000000,9627492,82,8,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,-7372508,0
10673,Wall Street,15000000,43848069,126,12,1987,3,2,1,800000,2,0,0,2,1,-3000000,2,2,129530565,2,1,28848069,1
8467,Dumb and Dumber,16000000,247275374,107,12,1994,4,2,2,420800803,2,0,0,2,0,0,2,0,0,1,1,231275374,1
74643,The Artist,15000000,133432856,100,5,2011,6,2,0,0,2,1,35649600,2,0,0,2,0,0,3,1,118432856,1
13788,The Unborn,16000000,76514050,87,1,2009,4,1,0,0,2,3,160514058,2,3,251098928,2,1,63905366,3,2,60514050,1
83666,Moonrise Kingdom,16000000,68263166,94,5,2012,2,2,26,2637538839,2,22,1532048784,2,1,6471023,2,5,43376798,3,1,52263166,1
16161,Baby Boy,16000000,29381649,130,6,2001,2,2,0,0,2,1,13515786,2,1,51004069,2,3,125716353,3,1,13381649,1
49950,The Roommate,16000000,40492759,91,2,2011,4,1,0,0,2,3,99158623,0,0,0,2,0,0,3,1,24492759,1
23169,Remember Me,16000000,56506120,113,3,2010,4,2,0,0,0,0,0,2,0,0,2,0,0,2,1,40506120,1
12120,My Stepmother is an Alien,20000000,13854000,108,12,1988,4,2,2,84985632,2,0,0,2,0,0,2,0,0,2,1,-6146000,0
9781,Detroit Rock City,6500000,4217115,95,8,1999,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-2282885,0
8854,Steel,16000000,1686429,97,8,1997,4,2,0,0,2,0,0,2,0,0,2,0,0,3,1,-14313571,0
152599,The Immigrant,16000000,5867686,117,7,2013,2,1,0,0,2,2,31324120,2,1,-17717290,2,3,7357778,2,3,-10132314,0
18840,The White Countess,16000000,2814566,135,10,2005,6,2,5,231025656,2,4,25306537,0,0,0,2,5,37044448,4,5,-13185434,0
68727,Trance,20000000,24261569,101,3,2013,2,2,3,256037394,2,1,17692920,2,1,2563661,2,6,556889105,4,2,4261569,1
34647,Enter the Void,13000000,754249,161,5,2009,1,2,0,0,2,0,0,2,1,2733256,2,1,2733256,2,2,-12245751,0
264656,The Homesman,16000000,3442853,122,5,2014,6,1,4,179317789,2,16,729965896,2,0,0,2,1,-2963851,2,1,-12557147,0
9035,Slither,15250000,12930343,95,3,2006,4,2,1,-130536,2,0,0,2,1,-987004,2,0,0,3,2,-2319657,0
33196,Tidal Wave,16000000,11301649,120,6,2009,5,2,0,0,0,0,0,0,0,0,2,0,0,4,2,-4698351,0
16769,Coal Miner's Daughter,15000000,67182787,125,3,1980,4,1,0,0,0,0,0,2,0,0,2,0,0,2,1,52182787,1
132232,Mama,15000000,146497771,100,1,2013,3,1,1,92820716,2,0,0,2,0,0,2,0,0,1,1,131497771,1
18736,The Lizzie McGuire Movie,17000000,55534455,94,4,2003,4,1,0,0,2,0,0,2,0,0,2,0,0,2,2,38534455,1
287903,Krampus,15000000,61548707,98,11,2015,3,2,0,0,2,0,0,2,0,0,2,0,0,3,2,46548707,1
2142,Cop Land,15000000,44862187,104,8,1997,4,2,10,1002056401,1,1,159046663,2,0,0,2,0,0,3,1,29862187,1
24150,Halloween II,15000000,39421467,105,8,2009,4,1,0,0,2,0,0,2,0,0,2,2,23769973,1,1,24421467,1
228970,Wild,15000000,52501541,115,12,2014,4,1,7,412933691,1,1,83733697,2,0,0,2,2,42608174,1,1,37501541,1
6961,The Wedding Date,15000000,47175038,88,2,2005,4,1,0,0,2,1,81196419,1,0,0,1,1,-1891482,2,1,32175038,1
14047,The Great Debaters,15000000,30226144,126,12,2007,3,2,18,936774190,1,0,0,2,0,0,2,1,10867586,1,1,15226144,1
232679,When the Game Stands Tall,15000000,30127963,115,8,2014,4,2,3,607988539,2,1,-5565561,2,0,0,2,2,124708082,1,1,15127963,1
14736,Love & Basketball,20000000,27728118,124,4,2000,4,2,0,0,2,5,66627292,1,0,0,1,0,0,4,2,7728118,1
23706,All About Steve,15000000,40105542,99,9,2009,4,1,14,855754372,1,3,241737314,1,0,0,2,0,0,1,2,25105542,1
342521,Keanu,15000000,20566327,94,4,2016,3,2,0,0,0,0,0,2,0,0,2,0,0,2,1,5566327,1
45272,Country Strong,15000000,20529194,117,12,2010,2,1,3,143685312,2,1,-1939157,0,1,-5882204,0,1,-5882204,2,1,5529194,1
97430,The Man with the Iron Fists,15000000,15608545,96,11,2012,4,2,10,853304643,2,5,189650419,2,0,0,2,0,0,1,1,608545,1
14024,Raise Your Voice,15000000,14867514,103,8,2004,1,1,2,89602364,1,0,0,0,0,0,2,0,0,3,2,-132486,0
115,The Big Lebowski,15000000,46189568,117,3,1998,4,2,2,-9804509,0,0,0,0,0,0,0,1,-25061851,2,4,31189568,1
16222,Whatever It Takes,15000000,9902115,94,3,2000,4,1,0,0,2,1,-4649226,2,0,0,0,1,6017070,3,1,-5097885,0
25704,Post Grad,15000000,6405245,89,8,2009,4,1,3,11803498,2,7,598996528,1,0,0,1,1,292275019,1,1,-8594755,0
133694,Promised Land,15000000,8138788,106,9,2012,6,2,18,1056401382,2,0,0,2,0,0,2,6,286475332,1,1,-6861212,0
19265,Whatever Works,15000000,35097815,92,6,2009,4,2,0,0,1,7,177773353,2,0,0,2,16,245882860,2,1,20097815,1
1018,Mulholland Drive,15000000,20117339,147,5,2001,2,1,0,0,2,0,0,2,0,0,2,4,15046944,3,2,5117339,1
38031,You Will Meet a Tall Dark Stranger,15000000,34247816,98,5,2010,6,1,0,0,1,8,197871168,2,1,20097815,2,17,265980675,3,1,19247816,1
11190,The Return,15000000,5953886,105,6,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,-9046114,0
23759,Centurion,12000000,6814789,97,2,2010,0,2,0,0,2,2,27156753,2,1,-7788574,2,2,42262479,3,1,-5185211,0
262543,Automata,15000000,6775458,110,10,2014,3,2,11,816801576,2,0,0,0,0,0,0,0,0,2,1,-8224542,0
264999,Magic Mike XXL,14800000,122513057,115,7,2015,2,2,5,463517061,2,10,222098329,0,0,0,2,0,0,3,1,107713057,1
11586,Exorcist II: The Heretic,14000000,30749142,118,6,1977,4,1,1,433306145,2,0,0,0,0,0,2,1,700000,3,3,16749142,1
14557,Dead Man on Campus,14000000,15064948,96,8,1998,4,2,1,32057416,1,7,338567765,2,0,0,2,0,0,1,1,1064948,1
28029,A Walk on the Moon,14000000,4741987,107,1,1999,4,1,0,0,2,0,0,1,0,0,2,0,0,2,1,-9258013,0
87729,Jefferson in Paris,14000000,2474000,139,3,1995,4,2,1,44787599,2,3,36832537,1,0,0,2,4,48570448,2,1,-11526000,0
16899,Easy Virtue,14000000,20537741,93,1,2008,1,1,0,0,2,2,68378141,2,0,0,2,1,3260865,2,1,6537741,1
245700,Mr. Turner,14000000,25187026,150,10,2014,4,2,0,0,1,1,10124262,2,3,3662372,2,3,3662372,2,1,11187026,1
37842,Wild Grass,14000000,1903952,104,5,2009,2,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-12096048,0
44754,Margaret,14000000,46495,149,9,2011,4,1,1,23809206,2,8,550450486,2,2,-31237824,2,1,9627356,1,1,-13953505,0
243938,Hot Tub Time Machine 2,14000000,12314651,93,2,2015,4,2,0,0,2,1,12400000,2,0,0,2,2,65074946,1,1,-1685349,0
801,"Good Morning, Vietnam",13000000,123922370,121,12,1987,2,2,0,0,2,1,1739000,2,0,0,2,2,9331907,3,1,110922370,1
4951,10 Things I Hate About You,16000000,53478166,97,3,1999,1,2,0,0,2,1,2511317,1,0,0,2,0,0,3,2,37478166,1
10985,The New Guy,13000000,28972187,88,5,2002,4,2,0,0,2,0,0,2,0,0,2,0,0,2,3,15972187,1
136835,No Good Deed,13200000,53830415,83,9,2014,2,2,2,219932906,2,4,229265742,0,0,0,2,1,-3935641,2,1,40630415,1
264660,Ex Machina,15000000,36869414,108,1,2015,2,2,1,77309178,2,6,219979313,2,0,0,2,0,0,2,1,21869414,1
492,Being John Malkovich,13000000,22863596,112,9,1999,3,2,4,-25031751,2,2,181038933,2,0,0,2,0,0,3,2,9863596,1
11592,Serial Mom,13000000,7820688,95,4,1994,2,1,1,23382841,2,0,0,2,0,0,2,1,401802,4,1,-5179312,0
3682,54,13000000,16757163,106,8,1998,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,3757163,1
59678,Attack the Block,14350531,3964682,88,5,2011,3,2,0,0,1,1,26039392,2,0,0,2,0,0,3,1,-10385849,0
79777,In the Land of Blood and Honey,10000000,303877,127,12,2011,4,0,0,0,1,0,0,1,0,0,1,0,0,3,4,-9696123,0
407887,Operation Chromite,12700000,49196532,110,7,2016,2,2,0,0,0,0,0,0,0,0,2,0,0,4,2,36496532,1
17043,The Crocodile Hunter: Collision Course,12500000,33436931,90,7,2002,4,0,0,0,2,0,0,1,0,0,2,0,0,3,1,20936931,1
8952,I Love You Phillip Morris,13000000,10652035,98,1,2009,6,2,17,2242238378,2,5,-13695260,2,0,0,2,0,0,3,1,-2347965,0
26688,Sorority Row,12500000,27206120,101,9,2009,2,1,0,0,2,0,0,2,0,0,2,0,0,3,1,14706120,1
6615,Lars and the Real Girl,12000000,11293663,106,10,2007,4,2,3,2641784,2,0,0,1,0,0,0,0,0,3,2,-706337,0
16,Dancer in the Dark,12800000,40031879,140,5,2000,2,1,0,0,0,0,0,2,0,0,2,0,0,3,1,27231879,1
56601,The Perfect Game,12500000,3878993,118,4,2010,3,2,0,0,2,0,0,0,0,0,2,1,-9278892,2,1,-8621007,0
67660,Think Like a Man,12000000,96070507,122,4,2012,0,2,0,0,2,1,62511123,2,0,0,2,3,229791841,2,1,84070507,1
75674,Act of Valor,12000000,81272766,110,2,2012,4,1,1,3657377,2,0,0,2,0,0,2,0,0,3,2,69272766,1
36819,Time Bandits,5000000,42365581,116,7,1981,0,2,11,586686761,2,0,0,2,1,4628948,2,1,4628948,5,1,37365581,1
9357,One Hour Photo,12000000,52223306,96,8,2002,2,2,11,1372242573,1,1,-2259970,2,0,0,2,0,0,2,1,40223306,1
13812,Quarantine,12000000,40855419,89,10,2008,4,1,0,0,2,2,70303204,0,0,0,0,0,0,3,1,28855419,1
19084,Johnson Family Vacation,12000000,31179516,97,4,2004,2,2,0,0,2,0,0,2,0,0,2,0,0,2,1,19179516,1
284296,Top Five,12000000,25514848,102,12,2014,4,2,4,-14950828,2,27,1770348637,2,0,0,2,2,5280010,2,1,13514848,1
31915,Prophecy,12000000,54000000,102,1,1979,0,1,0,0,2,0,0,2,0,0,2,1,1000000,2,1,42000000,1
11354,The Upside of Anger,12000000,28915761,118,1,2005,6,1,0,0,2,0,0,2,0,0,2,0,0,2,1,16915761,1
129670,Nebraska,12000000,17654912,115,9,2013,5,1,0,0,2,2,39533461,0,0,0,0,4,335282898,2,2,5654912,1
9059,Tales from the Crypt: Demon Knight,12000000,21089146,92,1,1995,4,2,0,0,2,0,0,0,0,0,2,0,0,3,1,9089146,1
46889,Living Out Loud,12000000,12902790,100,10,1998,4,1,2,111819269,2,4,84521440,2,2,-12252022,2,0,0,3,1,902790,1
38093,Just Wright,12000000,21867665,100,5,2010,4,1,2,4751311,1,0,0,2,0,0,1,1,17352417,3,1,9867665,1
14976,Rachel Getting Married,12000000,17475475,113,10,2008,4,1,5,236738814,2,3,226537029,1,0,0,2,4,420379813,1,1,5475475,1
122906,About Time,12000000,89309178,123,8,2013,4,2,0,0,0,1,-9773208,2,2,97933663,2,2,191280550,3,1,77309178,1
60599,Arbitrage,12000000,35485056,100,9,2012,4,2,10,230570769,2,0,0,2,0,0,2,0,0,2,1,23485056,1
227719,Project Almanac,12000000,32248241,106,1,2015,4,0,0,0,2,10,1013597974,0,0,0,0,0,0,2,1,20248241,1
14299,Cadillac Records,12000000,8942516,109,12,2008,4,2,2,77198802,0,0,0,1,0,0,1,0,0,3,1,-3057484,0
31246,From Justin to Kelly,12000000,4922166,90,6,2003,4,1,0,0,2,0,0,1,0,0,2,2,97794361,2,1,-7077834,0
10362,Two Lovers,12000000,3148182,110,11,2008,2,2,5,186517825,1,1,-6876149,0,0,0,2,2,16209596,2,1,-8851818,0
45226,The Pursuit of D.B. Cooper,12000000,2104164,100,11,1981,4,2,0,0,2,0,0,0,0,0,2,0,0,3,1,-9895836,0
86825,Stoker,12000000,12077441,99,2,2013,3,1,1,825491110,2,5,457435834,2,0,0,2,2,30951876,3,1,77441,1
38448,Ondine,12000000,1644755,111,9,2009,0,2,6,90932994,0,0,0,0,0,0,0,7,148269308,2,3,-10355245,0
89325,Darling Companion,12000000,1200346,103,4,2012,4,1,3,23386195,2,6,59342610,2,1,-24140431,2,4,-47172995,2,1,-10799654,0
21345,City of Life and Death,12000000,10652498,132,4,2009,2,2,0,0,0,1,27300771,2,0,0,2,0,0,3,4,-1347502,0
61984,Space Battleship Yamato,12000000,11212294,131,12,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,-787706,0
26466,Triangle,12000000,1595168,99,10,2009,4,1,0,0,2,2,34465157,2,0,0,2,1,-4049998,1,1,-10404832,0
345003,10 Days in a Madhouse,12000000,14616,111,11,2015,4,0,0,0,2,0,0,2,0,0,2,0,0,1,1,-11985384,0
107,Snatch,10000000,83557872,103,9,2000,4,2,0,0,2,1,2547569,2,0,0,2,1,2547569,2,2,73557872,1
11,Star Wars,11000000,775398007,121,5,1977,2,2,0,0,2,1,139223000,2,0,0,2,1,139223000,3,1,764398007,1
11887,High School Musical 3: Senior Year,11000000,274392880,116,10,2008,2,2,0,0,2,0,0,2,0,0,2,1,11514713,5,1,263392880,1
12094,Jackass Number Two,11000000,72778712,95,9,2006,4,2,2,120085988,2,1,59282312,2,0,0,2,1,59282312,3,1,61778712,1
10229,A Walk to Remember,11000000,41227069,101,1,2002,4,1,0,0,1,3,89000,2,0,0,2,1,59728529,2,1,30227069,1
22804,Saw VI,11000000,68233629,90,10,2009,3,2,4,535212074,2,6,704168513,2,1,103057533,2,0,0,2,1,57233629,1
16888,The Ladies Man,24000000,13700000,84,10,2000,4,2,0,0,2,1,101697323,2,0,0,2,1,30100000,1,1,-10300000,0
12149,Frailty,11000000,13110448,100,11,2001,5,2,1,-683727,2,3,83632139,2,0,0,2,0,0,3,1,2110448,1
304357,Woman in Gold,11000000,61619773,120,4,2015,4,1,6,224348104,2,2,-4642625,0,0,0,2,1,28657696,1,2,50619773,1
11109,Vera Drake,11000000,13353855,125,10,2004,4,1,0,0,2,2,-3698406,2,1,-8815745,2,1,-8815745,2,1,2353855,1
86829,Inside Llewyn Davis,11000000,32935319,105,10,2013,6,2,0,0,0,7,639097926,0,2,55619902,0,9,666356328,2,1,21935319,1
13888,Return to the Blue Lagoon,11000000,2807854,98,8,1991,4,1,0,0,2,0,0,0,0,0,2,0,0,3,1,-8192146,0
42345,The Molly Maguires,11000000,2200000,124,1,1970,1,2,6,496875272,2,0,0,2,0,0,2,1,7500000,2,1,-8800000,0
13994,Romance & Cigarettes,11000000,3231251,105,9,2005,1,2,0,0,2,1,-9163359,2,0,0,2,1,-9163359,3,2,-7768749,0
11917,Saw V,10800000,113857533,92,10,2008,3,2,3,432154541,2,5,601110980,2,0,0,2,0,0,3,1,103057533,1
80271,LOL,11000000,10431506,97,2,2012,4,1,2,193224227,2,2,61685887,1,0,0,1,0,0,3,1,-568494,0
4657,Jindabyne,10800000,2862544,123,7,2006,3,1,4,232405887,1,0,0,0,0,0,2,0,0,4,1,-7937456,0
13067,In the Land of Women,10000000,17500000,97,4,2007,0,1,6,147978866,2,6,426447959,2,0,0,2,0,0,3,1,7500000,1
88641,There Goes My Baby,10500000,123509,99,9,1994,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-10376491,0
14877,September Dawn,10100000,1066555,110,5,2007,3,2,1,-10644631,2,0,0,2,0,0,2,1,31726644,5,1,-9033445,0
489,Good Will Hunting,10000000,225933435,126,12,1997,4,2,5,1075500730,2,3,219689769,2,0,0,2,2,5185850,1,1,215933435,1
373314,Misconduct,11000000,2352511,106,2,2016,4,2,1,-19902,0,0,0,2,0,0,2,0,0,2,2,-8647489,0
316727,The Purge: Election Year,10000000,118587880,105,6,2016,2,1,0,0,2,12,1053257585,2,2,186111474,2,2,186111474,3,1,108587880,1
11804,White Noise,10000000,91196419,101,1,2005,4,2,2,175133326,2,0,0,2,0,0,2,0,0,3,1,81196419,1
16781,Madea's Family Reunion,6000000,57231524,110,2,2006,4,2,0,0,2,0,0,2,1,44958356,2,0,0,3,2,51231524,1
1970,The Grudge,10000000,183474602,92,10,2004,4,1,3,58357850,2,1,74646581,2,0,0,2,0,0,3,2,173474602,1
321258,The Boy,10000000,64188367,97,1,2016,4,1,0,0,2,24,976568402,0,0,0,2,2,118863585,3,1,54188367,1
10426,Friday After Next,20000000,33526835,85,11,2002,4,2,4,148807819,2,0,0,2,2,66875267,0,0,0,1,3,13526835,1
280092,Insidious: Chapter 3,10000000,104303851,97,6,2015,3,2,2,-16161400,2,2,249160813,2,2,198220819,2,0,0,3,2,94303851,1
1832,Dogma,10000000,30652890,130,11,1999,4,2,2,12623722,2,1,11771272,2,1,-3877439,2,3,11017963,3,1,20652890,1
20616,Swimfan,8500000,34411240,84,9,2002,4,2,2,11810410,0,2,-9647129,0,0,0,2,0,0,2,1,25911240,1
294272,Pete's Dragon,65000000,143695338,102,8,2016,2,1,2,183172438,2,2,-39972842,2,0,0,2,0,0,3,1,78695338,1
283445,Sinister 2,10000000,52882018,97,8,2015,2,1,1,24513466,2,0,0,2,1,57956618,0,0,0,1,1,42882018,1
88036,Sparkle,14000000,24637469,116,8,2012,4,1,1,386006740,1,0,0,1,0,0,2,1,31110610,2,2,10637469,1
42684,Skyline,10000000,66821036,100,11,2010,3,2,0,0,2,0,0,2,0,0,2,1,1797066,1,1,56821036,1
15648,The Perfect Man,10000000,19535005,100,6,2005,4,1,3,89469878,2,4,240589114,1,1,68916474,2,1,51067909,4,2,9535005,1
41823,Mo' Better Blues,10000000,16153593,129,8,1990,4,2,1,-3100203,2,3,46303791,2,2,15508346,2,3,46303791,2,1,6153593,1
14729,The Long Riders,10000000,15795189,99,5,1980,0,2,1,7700000,2,0,0,2,0,0,2,0,0,2,2,5795189,1
103731,Mud,10000000,21587700,130,5,2013,2,2,11,283160658,2,3,36978986,2,0,0,2,2,-1866512,1,1,11587700,1
17710,Hey Arnold! The Movie,10000000,13684949,76,6,2002,4,2,0,0,2,0,0,0,0,0,0,0,0,2,1,3684949,1
328425,The Gift,5000000,58978653,108,7,2015,3,2,7,262999077,2,0,0,2,0,0,2,0,0,2,1,53978653,1
87093,Big Eyes,10000000,28883511,105,12,2014,2,1,4,397768738,2,8,592592652,2,1,-5017320,2,13,2321534730,1,3,18883511,1
9893,Sleepover,10000000,9408183,89,7,2004,4,1,1,112934180,2,0,0,0,0,0,2,0,0,2,2,-591817,0
87818,Movie 43,6000000,32438988,90,1,2013,1,1,3,274926238,2,0,0,2,0,0,0,2,-29203190,1,1,26438988,1
13160,Over Her Dead Body,10000000,21596074,95,2,2008,4,1,0,0,2,2,113371457,2,0,0,2,0,0,1,1,11596074,1
73247,Heartbeeps,10000000,2154696,79,12,1981,4,2,0,0,2,0,0,0,0,0,2,0,0,3,1,-7845304,0
253331,Black or White,9000000,21571189,121,9,2014,5,2,16,1012336989,2,7,720619420,2,1,16915761,2,2,19138069,1,1,12571189,1
34043,On the Line,10000000,4690802,85,10,2001,4,2,0,0,2,2,109244833,2,0,0,2,0,0,3,3,-5309198,0
134371,Atlas Shrugged Part II,10000000,3336053,112,10,2012,4,1,0,0,2,0,0,2,0,0,2,0,0,3,1,-6663947,0
25520,The House of Mirth,10000000,5164404,140,9,2000,5,1,0,0,0,0,0,2,0,0,2,0,0,2,2,-4835596,0
329440,The Forest,10000000,40055439,95,1,2016,3,1,0,0,2,1,63905366,0,0,0,0,0,0,2,1,30055439,1
252512,While We're Young,10000000,7587485,97,4,2015,4,2,20,3671406983,2,28,1783863485,2,1,8267511,2,2,17865642,3,1,-2412515,0
9613,Spider,10000000,1641788,98,12,2002,4,2,3,181917198,2,1,-12143288,2,0,0,2,3,-5208233,3,1,-8358212,0
