,movie_id,title,budget,revenue,release_date,movie_url
490,14195,Cecil B. Demented,10000000,1953882,5/17/2000,https://www.the-numbers.com//movie/Cecil-B-Demented#tab=summary
491,14202,The Painted Veil,19400000,15118795,12/9/2006,https://www.the-numbers.com//movie/Painted-Veil-The#tab=summary
492,14220,Strange Wilderness,20000000,6947084,2/1/2008,https://www.the-numbers.com//movie/Strange-Wilderness#tab=summary
493,14284,In the Shadow of the Moon,2000000,1134358,1/19/2007,https://www.the-numbers.com//movie/In-the-Shadow-of-the-Moon#tab=summary
494,14290,Better Luck Tomorrow,250000,3809226,1/12/2002,https://www.the-numbers.com//movie/Better-Luck-Tomorrow#tab=summary
495,14293,Poolhall Junkies,4000000,563711,6/7/2002,https://www.the-numbers.com//movie/Poolhall-Junkies#tab=summary
496,14295,You Can Count on Me,1200000,10827356,11/17/2000,https://www.the-numbers.com//movie/You-Can-Count-on-Me#tab=summary
497,14299,Cadillac Records,12000000,8942516,12/5/2008,https://www.the-numbers.com//movie/Cadillac-Records#tab=summary
498,14317,The Wild Thornberrys Movie,25000000,60694737,12/20/2002,https://www.the-numbers.com//movie/Wild-Thornberrys-Movie-The#tab=summary
499,14353,Repo! The Genetic Opera,8500000,198883,7/18/2008,https://www.the-numbers.com//movie/Repo-The-Genetic-Opera#tab=summary
500,14358,Mad Hot Ballroom,500000,9387581,5/13/2005,https://www.the-numbers.com//movie/Mad-Hot-Ballroom#tab=summary
501,14392,The Warlords,,0,12/12/2007,https://www.the-numbers.com//movie/Battle-of-the-Warlords#tab=summary
502,14474,The Oh in Ohio,5000000,648183,3/30/2006,https://www.the-numbers.com//movie/Oh-in-Ohio-The#tab=summary
503,14538,Three Kingdoms: Resurrection of the Dragon,20000000,22139590,4/3/2008,https://www.the-numbers.com//movie/Three-Kingdoms-Resurrection-of-the-Dragon#tab=summary
504,14544,Roll Bounce,10000000,17433072,9/23/2005,https://www.the-numbers.com//movie/Roll-Bounce#tab=summary
505,14557,Dead Man on Campus,14000000,15064948,8/21/1998,https://www.the-numbers.com//movie/Dead-Man-on-Campus#tab=summary
506,14576,Shade,6800000,9533964,5/18/2003,https://www.the-numbers.com//movie/Shade#tab=summary
507,14577,Dirty Work,13000000,10020081,6/12/1998,https://www.the-numbers.com//movie/Dirty-Work#tab=summary
508,14582,Passchendaele,20000000,4453327,10/17/2008,https://www.the-numbers.com//movie/Passchendaele#tab=summary
509,14585,In the Company of Men,25000,2883661,1/19/1997,https://www.the-numbers.com//movie/In-the-Company-of-Men#tab=summary
510,14608,Partition,10000000,0,2/2/2007,https://www.the-numbers.com//movie/Partition#tab=summary
511,14624,The Ultimate Gift,9000000,3438735,10/20/2006,https://www.the-numbers.com//movie/Ultimate-Gift-The#tab=summary
512,14629,Woman on Top,8000000,10192613,9/22/2000,https://www.the-numbers.com//movie/Woman-on-Top#tab=summary
513,14652,Bon voyage,20000000,8361736,4/16/2003,https://www.the-numbers.com//movie/Bon-Voyage#tab=summary
514,14655,Soul Men,40000000,12345883,11/7/2008,https://www.the-numbers.com//movie/Soul-Men#tab=summary
515,14662,Slums of Beverly Hills,5000000,5502773,8/14/1998,https://www.the-numbers.com//movie/Slums-of-Beverly-Hills#tab=summary
516,14709,Varsity Blues,16000000,54294169,1/15/1999,https://www.the-numbers.com//movie/Varsity-Blues#tab=summary
517,14745,The Haunting of Molly Hartley,5000000,15318257,10/31/2008,https://www.the-numbers.com//movie/Haunting-of-Molly-Hartley-The#tab=summary
518,14757,Osama,500000,1971479,5/20/2003,https://www.the-numbers.com//movie/Osama#tab=summary
519,14758,Good Dick,200000,52443,10/3/2008,https://www.the-numbers.com//movie/Good-Dick#tab=summary
520,14778,Last Orders,12000000,2326407,9/10/2001,https://www.the-numbers.com//movie/Last-Orders#tab=summary
521,14823,London to Brighton,,,12/1/2006,
522,14834,Not Easily Broken,5000000,10732909,1/9/2009,https://www.the-numbers.com//movie/Not-Easily-Broken#tab=summary
523,14849,Dead Like Me: Life After Death,5000000,0,2/17/2009,https://www.the-numbers.com//movie/Dead-Like-Me-Life-After-Death#tab=summary
524,14877,September Dawn,10100000,1066555,5/17/2007,https://www.the-numbers.com//movie/September-Dawn#tab=summary
525,14902,1776,4000000,0,11/9/1972,https://www.the-numbers.com//movie/1776#tab=summary
526,14914,Flash of Genius,20000000,4504111,9/7/2008,https://www.the-numbers.com//movie/Flash-of-Genius#tab=summary
527,14976,Rachel Getting Married,12000000,17475475,10/3/2008,https://www.the-numbers.com//movie/Rachel-Getting-Married#tab=summary
528,15013,Wah-Wah,7000000,463039,8/17/2005,https://www.the-numbers.com//movie/Wah-Wah#tab=summary
529,15017,Blonde Ambition,10000000,1537479,12/21/2007,https://www.the-numbers.com//movie/Blonde-Ambition#tab=summary
530,15045,Fat Albert,45000000,48563556,12/12/2004,https://www.the-numbers.com//movie/Fat-Albert#tab=summary
531,15059,The Loss of Sexual Innocence,4000000,399793,4/29/1999,https://www.the-numbers.com//movie/Loss-of-Sexual-Innocence#tab=summary
532,15067,"The Good, The Bad, The Weird",10000000,42226657,7/16/2008,https://www.the-numbers.com//movie/Joheunnom-nabbeunnom-isanghannom#tab=summary
533,15122,Love Stinks,4000000,2793776,9/10/1999,https://www.the-numbers.com//movie/Love-Stinks#tab=summary
534,15173,Jonah: A VeggieTales Movie,14000000,25608779,10/4/2002,https://www.the-numbers.com//movie/Jonah-A-VeggieTales-Movie#tab=summary
535,15208,Bathory: Countess of Blood,,,7/4/2008,
536,15237,De-Lovely,15000000,18524496,7/2/2004,https://www.the-numbers.com//movie/De-Lovely#tab=summary
537,15239,The Toxic Avenger,475000,0,5/1/1984,https://www.the-numbers.com//movie/Toxic-Avenger-The#tab=summary
538,15250,This Christmas,13000000,49733545,11/27/2007,https://www.the-numbers.com//movie/This-Christmas#tab=summary
539,15365,Witless Protection,7500000,4151836,2/22/2008,https://www.the-numbers.com//movie/Witless-Protection#tab=summary
540,15389,Metropolitan,430000,2938000,8/3/1990,https://www.the-numbers.com//movie/Metropolitan#tab=summary
541,15394,Owning Mahowny,10000000,1011054,5/2/2003,https://www.the-numbers.com//movie/Owning-Mahowny#tab=summary
542,15489,Snow Day,13000000,62452927,2/11/2000,https://www.the-numbers.com//movie/Snow-Day#tab=summary
543,15511,VeggieTales: The Pirates Who Don't Do Anything,,,1/11/2008,
544,15544,Extreme Movie,1200000,81338,12/5/2008,https://www.the-numbers.com//movie/Extreme-Movie#tab=summary
545,15556,At First Sight,40000000,22365133,1/15/1999,https://www.the-numbers.com//movie/At-First-Sight#tab=summary
546,15581,Who's Your Caddy?,7000000,5694308,7/27/2007,https://www.the-numbers.com//movie/Whos-Your-Caddy#tab=summary
547,15582,Teen Wolf Too,3000000,7888000,11/20/1987,https://www.the-numbers.com//movie/Teen-Wolf-Too#tab=summary
548,15639,Larry the Cable Guy: Health Inspector,17000000,15680099,3/24/2006,https://www.the-numbers.com//movie/Larry-the-Cable-Guy-Health-Inspector#tab=summary
549,15648,The Perfect Man,10000000,19535005,6/17/2005,https://www.the-numbers.com//movie/Perfect-Man-The#tab=summary
550,15660,Mommie Dearest,5000000,25032000,9/18/1981,https://www.the-numbers.com//movie/Mommie-Dearest#tab=summary
551,15670,Madea Goes to Jail,,0,2/16/2009,https://www.the-numbers.com//movie/Madea-Goes-to-Jail#tab=summary
552,15765,What's Love Got to Do with It,15000000,39100956,6/9/1993,https://www.the-numbers.com//movie/Whats-Love-Got-to-Do-With-It#tab=summary
553,15800,Trekkies,375000,617172,10/18/1997,https://www.the-numbers.com//movie/Trekkies#tab=summary
554,15907,Duma,12000000,994790,4/22/2005,https://www.the-numbers.com//movie/Duma#tab=summary
555,15976,The Bubble,,157121,6/6/2006,https://www.the-numbers.com//movie/Ha-Buah#tab=summary
556,15983,Invasion U.S.A.,10000000,17536256,9/27/1985,https://www.the-numbers.com//movie/Invasion-U-S-A-(1985)#tab=summary
557,16005,The Lucky Ones,14000000,266967,9/26/2008,https://www.the-numbers.com//movie/Lucky-Ones-The#tab=summary
558,16016,Journey to Saturn,2700000,5377665,9/26/2008,https://www.the-numbers.com//movie/Rejsen-til-Saturn-(Journey-to-Saturn)#tab=summary
559,16028,They,17000000,16140842,11/1/2002,https://www.the-numbers.com//movie/They#tab=summary
560,16096,House Party 2,5000000,19438638,10/23/1991,https://www.the-numbers.com//movie/House-Party-2#tab=summary
561,16110,Thomas and the Magic Railroad,19000000,15911332,7/26/2000,https://www.the-numbers.com//movie/Thomas-and-the-Magic-Railroad#tab=summary
562,16112,The Adventures of Elmo in Grouchland,17000000,11634458,10/1/1999,https://www.the-numbers.com//movie/Adventures-of-Elmo-in-Grouchland-The#tab=summary
563,16155,Safe Men,1000000,21210,8/17/1998,https://www.the-numbers.com//movie/Safe-Men#tab=summary
564,16186,Diary of a Mad Black Woman,5500000,50458356,2/25/2005,https://www.the-numbers.com//movie/Diary-of-a-Mad-Black-Woman#tab=summary
565,16205,Jack Brooks: Monster Slayer,2150000,0,10/9/2007,https://www.the-numbers.com//movie/Jack-Brooks-Monster-Slayer#tab=summary
566,16241,The Boys from Brazil,12000000,19000000,10/5/1978,https://www.the-numbers.com//movie/Boys-from-Brazil-The#tab=summary
567,16300,Down to Earth,30000000,71172251,2/16/2001,https://www.the-numbers.com//movie/Down-to-Earth#tab=summary
568,16351,Ararat,15500000,1693000,5/20/2002,https://www.the-numbers.com//movie/Ararat#tab=summary
569,16358,Eulogy,10000000,70527,10/15/2004,https://www.the-numbers.com//movie/Eulogy#tab=summary
570,16388,The Brothers McMullen,50000,10426506,8/9/1995,https://www.the-numbers.com//movie/Brothers-McMullen-The#tab=summary
571,16428,Breakin' All the Rules,9000000,12512317,5/14/2004,https://www.the-numbers.com//movie/Breakin-All-the-Rules#tab=summary
572,16433,Grand Theft Parsons,1200000,0,6/18/2003,https://www.the-numbers.com//movie/Grand-Theft-Parsons#tab=summary
573,16441,The Beastmaster,5000000,10751126,8/20/1982,https://www.the-numbers.com//movie/Beastmaster-The#tab=summary
574,16448,Waiting for Guffman,4000000,2922988,1/31/1996,https://www.the-numbers.com//movie/Waiting-for-Guffman#tab=summary
575,16471,Modern Problems,8000000,24474312,12/25/1981,https://www.the-numbers.com//movie/Modern-Problems#tab=summary
576,16508,Doug's 1st Movie,5000000,19421271,3/26/1999,https://www.the-numbers.com//movie/Dougs-1st-Movie#tab=summary
577,16619,Ordinary People,6000000,52302978,9/19/1980,https://www.the-numbers.com//movie/Ordinary-People#tab=summary
578,16633,Somewhere in Time,5100000,9709597,10/2/1980,https://www.the-numbers.com//movie/Somewhere-in-Time#tab=summary
579,16642,Days of Heaven,3000000,3660880,9/13/1978,https://www.the-numbers.com//movie/Days-of-Heaven#tab=summary
580,16653,The Singles Ward,500000,1250798,1/30/2002,https://www.the-numbers.com//movie/Singles-Ward-The#tab=summary
581,16857,The Dangerous Lives of Altar Boys,12000000,1779284,6/14/2002,https://www.the-numbers.com//movie/Dangerous-Lives-of-Altar-Boys-The#tab=summary
582,16858,All That Jazz,,37823676,12/20/1979,https://www.the-numbers.com//movie/All-That-Jazz#tab=summary
583,16899,Easy Virtue,14000000,20537741,1/1/2008,https://www.the-numbers.com//movie/Easy-Virtue#tab=summary
584,16988,How She Move,17000000,8607815,1/25/2008,https://www.the-numbers.com//movie/How-She-Move#tab=summary
585,16991,Observe and Report,18000000,27148898,4/10/2009,https://www.the-numbers.com//movie/Observe-and-Report#tab=summary
586,17043,The Crocodile Hunter: Collision Course,12500000,33436931,7/26/2002,https://www.the-numbers.com//movie/Crocodile-Hunter-Collision-Course-The#tab=summary
587,17044,The Land Girls,8000000,146083,9/25/1998,https://www.the-numbers.com//movie/Land-Girls-The#tab=summary
588,17139,Character,4500000,713413,4/17/1997,https://www.the-numbers.com//movie/Karakter#tab=summary
589,17170,"Bright Lights, Big City",25000000,16118077,4/1/1988,https://www.the-numbers.com//movie/Bright-Lights-Big-City#tab=summary
590,17182,Eye for an Eye,20000000,26792700,1/12/1996,https://www.the-numbers.com//movie/Eye-for-an-Eye#tab=summary
591,17186,Supercross,30000000,3252550,8/16/2005,https://www.the-numbers.com//movie/Supercross#tab=summary
592,17187,The Emperor's Club,12500000,16193713,11/22/2002,https://www.the-numbers.com//movie/Emperors-Club-The#tab=summary
593,17287,Poultrygeist: Night of the Chicken Dead,450000,22623,12/26/2006,https://www.the-numbers.com//movie/Poultrygeist-Night-of-the-Chicken-Dead#tab=summary
594,17334,The Other End of the Line,2500000,507446,10/29/2008,https://www.the-numbers.com//movie/Other-End-of-the-Line-The#tab=summary
595,17345,Flywheel,20000,0,1/1/2003,https://www.the-numbers.com//movie/Flywheel#tab=summary
596,17403,How to Deal,16000000,14108518,7/18/2003,https://www.the-numbers.com//movie/How-to-Deal#tab=summary
597,17577,The Devil's Tomb,10000000,0,5/26/2009,https://www.the-numbers.com//movie/Devils-Tomb-The#tab=summary
598,17622,Fifty Dead Men Walking,10000000,997921,9/10/2008,https://www.the-numbers.com//movie/Fifty-Dead-Men-Walking#tab=summary
599,17644,Barney's Great Adventure,15000000,11156471,1/1/1998,https://www.the-numbers.com//movie/Barneys-Great-Adventure#tab=summary
600,17663,Anne of Green Gables,,,12/1/1985,
601,17709,Dudley Do-Right,22000000,9818792,8/27/1999,https://www.the-numbers.com//movie/Dudley-Do-Right#tab=summary
602,17710,Hey Arnold! The Movie,10000000,13684949,6/28/2002,https://www.the-numbers.com//movie/Hey-Arnold-The-Movie#tab=summary
603,17734,Thirteen Conversations About One Thing,3000000,3705923,9/2/2001,https://www.the-numbers.com//movie/Thirteen-Conversations-About-One-Thing#tab=summary
604,17768,A Funny Thing Happened on the Way to the Forum,,,10/16/1966,
605,17795,My Fellow Americans,21500000,22331846,12/20/1996,https://www.the-numbers.com//movie/My-Fellow-Americans#tab=summary
606,17908,My Dog Skip,7000000,35795319,1/14/2000,https://www.the-numbers.com//movie/My-Dog-Skip#tab=summary
607,17994,Witchboard,2000000,7369373,12/31/1986,https://www.the-numbers.com//movie/Witchboard#tab=summary
608,17995,DysFunktional Family,3000000,2255000,4/4/2003,https://www.the-numbers.com//movie/DysFunkTional-Family#tab=summary
609,18045,The Dark Hours,400000,423,3/11/2005,https://www.the-numbers.com//movie/Dark-Hours-The#tab=summary
610,18065,Next Day Air,3000000,10172519,2/6/2009,https://www.the-numbers.com//movie/Next-Day-Air#tab=summary
611,18074,Duets,16000000,6615452,9/9/2000,https://www.the-numbers.com//movie/Duets#tab=summary
612,18079,Nine Queens,1500000,12412889,8/31/2000,https://www.the-numbers.com//movie/Nueve-Reinas#tab=summary
613,18147,Unaccompanied Minors,25000000,21970831,12/8/2006,https://www.the-numbers.com//movie/Unaccompanied-Minors#tab=summary
614,18191,Edmond,10000000,241719,8/31/2005,https://www.the-numbers.com//movie/Edmond#tab=summary
615,18238,Lesbian Vampire Killers,2000000,3620902,3/16/2009,https://www.the-numbers.com//movie/Lesbian-Vampire-Killers#tab=summary
616,18276,Hoot,15000000,8224998,5/5/2006,https://www.the-numbers.com//movie/Hoot#tab=summary
617,18292,George Washington,42000,342722,10/1/2000,https://www.the-numbers.com//movie/George-Washington#tab=summary
618,18357,The Country Bears,20000000,16988996,7/26/2002,https://www.the-numbers.com//movie/Country-Bears-The#tab=summary
619,18442,Decoys,5000000,96760,2/27/2004,https://www.the-numbers.com//movie/Decoys#tab=summary
620,18480,Brüno,42000000,138708527,7/8/2009,https://www.the-numbers.com//movie/Bruno#tab=summary
621,18516,Adam Resurrected,10000000,90909,8/8/2008,https://www.the-numbers.com//movie/Adam-Resurrected#tab=summary
622,18530,The Cry of the Owl,11500000,0,2/7/2009,https://www.the-numbers.com//movie/Cry-of-the-Owl#tab=summary
623,18570,"Food, Inc.",1000000,4731944,9/7/2008,https://www.the-numbers.com//movie/Food-Inc#tab=summary
624,18602,Morvern Callar,6000000,267194,1/1/2002,https://www.the-numbers.com//movie/Morvern-Callar#tab=summary
625,18616,No Man's Land: The Rise of Reeker,2000000,0,5/1/2008,https://www.the-numbers.com//movie/No-Mans-Land-The-Rise-of-Reeker#tab=summary
626,18632,A Dog's Breakfast,120000,0,3/3/2007,https://www.the-numbers.com//movie/Dog-s-Breakfast-A#tab=summary
627,18681,Eye of the Beholder,15000000,18260865,9/4/1999,https://www.the-numbers.com//movie/Eye-of-the-Beholder#tab=summary
628,18701,Being Julia,18000000,14488705,9/3/2004,https://www.the-numbers.com//movie/Being-Julia#tab=summary
629,18713,The Jerky Boys,4000000,7555256,2/3/1995,https://www.the-numbers.com//movie/Jerky-Boys-The#tab=summary
630,18808,Highway,,0,1/1/2002,https://www.the-numbers.com//movie/Highway-(2002)#tab=summary
631,18828,Double Take,24000000,29823162,1/12/2001,https://www.the-numbers.com//movie/Double-Take-(2001)#tab=summary
632,18840,The White Countess,16000000,2814566,10/30/2005,https://www.the-numbers.com//movie/White-Countess-The#tab=summary
633,18841,The Lost Skeleton of Cadavra,,,9/12/2001,
634,18869,Jimmy and Judy,1000000,0,1/1/2006,https://www.the-numbers.com//movie/Jimmy-and-Judy#tab=summary
635,18885,3 Ninjas Kick Back,20000000,11744960,5/6/1994,https://www.the-numbers.com//movie/3-Ninjas-Kick-Back#tab=summary
636,18886,Flight of the Intruder,35000000,14471440,1/18/1991,https://www.the-numbers.com//movie/Flight-of-the-Intruder#tab=summary
637,18975,The Adventures of Pinocchio,25000000,36682170,7/26/1996,https://www.the-numbers.com//movie/Adventures-of-Pinocchio-The#tab=summary
638,19052,Light It Up,13000000,5871603,11/4/1999,https://www.the-numbers.com//movie/Light-It-Up#tab=summary
639,19150,The Crew,23000000,13019253,8/21/2000,https://www.the-numbers.com//movie/Crew-The#tab=summary
640,19153,The Real Cancun,4000000,3816594,4/23/2003,https://www.the-numbers.com//movie/Real-Cancun-The#tab=summary
641,19187,The Hebrew Hammer,1300000,90213,1/1/2003,https://www.the-numbers.com//movie/Hebrew-Hammer-The#tab=summary
642,19204,The Beyond,400000,126387,4/22/1981,https://www.the-numbers.com//movie/E-tu-vivrai-nel-terrore-Laldila#tab=summary
643,19316,Saving Face,2500000,1269705,9/12/2004,https://www.the-numbers.com//movie/Saving-Face#tab=summary
644,19344,Loving Annabelle,1000000,5382,3/8/2006,https://www.the-numbers.com//movie/Loving-Annabelle#tab=summary
645,19366,Josie and the Pussycats,22000000,14252830,4/6/2001,https://www.the-numbers.com//movie/Josie-and-the-Pussycats#tab=summary
646,19419,Screwed,12000000,6982680,5/12/2000,https://www.the-numbers.com//movie/Screwed#tab=summary
647,19457,The Yards,20000000,2282710,4/27/2000,https://www.the-numbers.com//movie/Yards-The#tab=summary
648,19489,Held Up,8000000,4714090,10/8/1999,https://www.the-numbers.com//movie/Held-Up#tab=summary
649,19495,Nomad: The Warrior,,,7/17/2005,
650,19556,Miss March,6000000,4713059,3/13/2009,https://www.the-numbers.com//movie/Miss-March#tab=summary
651,19615,Flying By,5000000,4568257,1/1/2009,https://www.the-numbers.com//movie/Flying-By#tab=summary
652,19644,Silmido,8500000,30298347,12/24/2003,https://www.the-numbers.com//movie/Silmido#tab=summary
653,19724,Imagine That,55000000,16123323,6/19/2009,https://www.the-numbers.com//movie/Imagine-That#tab=summary
654,19803,Underclassman,25000000,5654777,9/2/2005,https://www.the-numbers.com//movie/Underclassman#tab=summary
655,19840,"I Love You, Beth Cooper",18000000,16382538,7/10/2009,https://www.the-numbers.com//movie/I-Love-You-Beth-Cooper#tab=summary
656,19844,Kiss the Bride,500000,32033,1/1/2007,https://www.the-numbers.com//movie/Kiss-the-Bride-(2008)#tab=summary
657,19848,The Players Club,5000000,23047939,4/8/1998,https://www.the-numbers.com//movie/Players-Club-The#tab=summary
658,19904,The Stepfather,20000000,29227561,10/16/2009,https://www.the-numbers.com//movie/Stepfather-The-(2008)#tab=summary
659,19905,"The Goods: Live Hard, Sell Hard",10000000,15297318,8/14/2009,https://www.the-numbers.com//movie/Goods-Live-Hard-Sell-Hard-The#tab=summary
660,19933,The Brave Little Toaster,2300000,0,7/9/1987,https://www.the-numbers.com//movie/Brave-Little-Toaster-The#tab=summary
661,20055,The Betrayed,3500000,0,9/27/2008,https://www.the-numbers.com//movie/Betrayed-The#tab=summary
662,20065,Purple Violets,4000000,0,4/30/2007,https://www.the-numbers.com//movie/Purple-Violets#tab=summary
663,20083,Shinjuku Incident,15000000,0,3/22/2009,https://www.the-numbers.com//movie/Shinjuku-Incident#tab=summary
664,20156,Exotica,1500000,5046118,9/24/1994,https://www.the-numbers.com//movie/Exotica#tab=summary
665,20296,Chocolate: Deep Dark Secrets,1000000,1549000,9/16/2005,https://www.the-numbers.com//movie/Chocolate-Deep-Dark-Secrets#tab=summary
666,20309,Say It Isn't So,25000000,5516708,3/12/2001,https://www.the-numbers.com//movie/Say-It-Isn-t-So#tab=summary
667,20322,The Brothers,6000000,27958191,3/23/2001,https://www.the-numbers.com//movie/Brothers-The#tab=summary
668,20360,Namastey London,8400000,6831069,3/27/2007,https://www.the-numbers.com//movie/Namastey-London#tab=summary
669,20406,Rockaway,2000000,0,7/7/2007,https://www.the-numbers.com//movie/Rockaway#tab=summary
670,20455,Digimon: The Movie,5000000,16628751,3/17/2000,https://www.the-numbers.com//movie/Digimon-The-Movie#tab=summary
671,20468,The Big Tease,4000000,185577,1/1/1999,https://www.the-numbers.com//movie/Big-Tease-The#tab=summary
672,20520,The Motel,250000,51540,1/1/2005,https://www.the-numbers.com//movie/Motel-The#tab=summary
673,20542,Delgo,40000000,915840,12/12/2008,https://www.the-numbers.com//movie/Delgo#tab=summary
674,20694,Rugrats Go Wild,25000000,55443032,6/13/2003,https://www.the-numbers.com//movie/Rugrats-Go-Wild#tab=summary
675,20770,But I'm a Cheerleader,1200000,2509344,9/12/1999,https://www.the-numbers.com//movie/But-I-m-a-Cheerleader#tab=summary
676,20862,Smoke Signals,2000000,7756617,1/16/1998,https://www.the-numbers.com//movie/Smoke-Signals#tab=summary
677,20981,The Call of Cthulhu,50000,0,1/1/2005,https://www.the-numbers.com//movie/Call-of-Cthulhu-The#tab=summary
678,21014,Keeping Up with the Steins,5000000,4414753,5/12/2006,https://www.the-numbers.com//movie/Keeping-Up-with-the-Steins#tab=summary
679,21074,Brick Lane,2500000,3838486,11/16/2007,https://www.the-numbers.com//movie/Brick-Lane#tab=summary
680,21283,Steppin: The Movie,1000000,0,5/19/2009,https://www.the-numbers.com//movie/Steppin-The-Movie#tab=summary
681,21309,River's Edge,1900000,4600000,8/27/1986,https://www.the-numbers.com//movie/Rivers-Edge#tab=summary
682,21311,I Dreamed of Africa,34000000,14291999,5/5/2000,https://www.the-numbers.com//movie/I-Dreamed-of-Africa#tab=summary
683,21338,Stone Cold,25000000,9286314,5/17/1991,https://www.the-numbers.com//movie/Stone-Cold#tab=summary
684,21355,All the Pretty Horses,45000000,18120267,12/11/2000,https://www.the-numbers.com//movie/All-the-Pretty-Horses#tab=summary
685,21413,The Battle of Shaker Heights,1000000,839145,8/22/2003,https://www.the-numbers.com//movie/Battle-of-Shaker-Heights-The#tab=summary
686,21461,Lage Raho Munna Bhai,2700000,31517561,1/1/2006,https://www.the-numbers.com//movie/Lage-Raho-Munna-Bhai#tab=summary
687,21494,Moliere,21600000,791154,1/31/2007,https://www.the-numbers.com//movie/Moliere#tab=summary
688,21512,The Blood of Heroes,7700000,882290,10/19/1989,https://www.the-numbers.com//movie/Blood-of-Heroes-The#tab=summary
689,21641,The Damned United,6400000,4199874,3/27/2009,https://www.the-numbers.com//movie/Damned-United-The#tab=summary
690,21724,Dance Flick,25000000,32092761,5/22/2009,https://www.the-numbers.com//movie/Dance-Flick#tab=summary
691,21765,Good Boy!,17000000,45312217,10/10/2003,https://www.the-numbers.com//movie/Good-Boy#tab=summary
692,21801,The Slaughter Rule,500000,13134,1/1/2002,https://www.the-numbers.com//movie/Slaughter-Rule-The#tab=summary
693,21972,Like Mike,30000000,62432423,7/3/2002,https://www.the-numbers.com//movie/Like-Mike#tab=summary
694,22007,Train,,243743,10/16/2008,https://www.the-numbers.com//movie/Drawing-Restraint-9#tab=summary
695,22051,Adam,3200000,2828590,7/29/2009,https://www.the-numbers.com//movie/Adam#tab=summary
696,22102,Troop Beverly Hills,18000000,7190505,3/22/1989,https://www.the-numbers.com//movie/Troop-Beverly-Hills#tab=summary
697,22327,Youth in Revolt,18000000,19685588,9/11/2009,https://www.the-numbers.com//movie/Youth-in-Revolt#tab=summary
698,22479,Kansas City,19000000,1353824,8/16/1996,https://www.the-numbers.com//movie/Kansas-City#tab=summary
699,22488,Love's Abiding Joy,3000000,252726,10/6/2006,https://www.the-numbers.com//movie/Loves-Abiding-Joy#tab=summary
700,22530,Bled,750000,0,1/1/2008,https://www.the-numbers.com//movie/Bled#tab=summary
701,22600,Gangster's Paradise: Jerusalema,2000000,10679,2/11/2008,https://www.the-numbers.com//movie/Jerusalema#tab=summary
702,22617,Dinner Rush,2000000,1075504,9/1/2000,https://www.the-numbers.com//movie/Dinner-Rush#tab=summary
703,22805,Motherhood,10000000,723388,1/21/2009,https://www.the-numbers.com//movie/Motherhood#tab=summary
704,22820,Gentlemen Broncos,9500000,118482,9/30/2009,https://www.the-numbers.com//movie/Gentlemen-Broncos#tab=summary
705,22908,A Room for Romeo Brass,5250000,20097,8/23/1999,https://www.the-numbers.com//movie/Room-for-Romeo-Brass-A#tab=summary
706,22913,24 7: Twenty Four Seven,2000000,72544,8/31/1997,https://www.the-numbers.com//movie/24-7-Twenty-Four-Seven#tab=summary
707,23069,Benji,500000,31559560,10/17/1974,https://www.the-numbers.com//movie/Benji#tab=summary
708,23169,Remember Me,16000000,56506120,3/12/2010,https://www.the-numbers.com//movie/Remember-Me#tab=summary
709,23531,Whipped,3000000,4142507,9/1/2000,https://www.the-numbers.com//movie/Whipped#tab=summary
710,23570,The Pallbearer,8000000,5656388,5/3/1996,https://www.the-numbers.com//movie/Pallbearer-The#tab=summary
711,23618,The Original Kings of Comedy,3000000,38236338,8/18/2000,https://www.the-numbers.com//movie/Original-Kings-of-Comedy-The#tab=summary
712,23655,Groove,500000,1167524,6/8/2000,https://www.the-numbers.com//movie/Groove#tab=summary
713,23988,Stan Helsing,14000000,1553556,10/27/2009,https://www.the-numbers.com//movie/Stan-Helsing-A-Parody#tab=summary
714,24034,Teacher's Pet,10000000,6491969,1/16/2004,https://www.the-numbers.com//movie/Teachers-Pet-The-Movie#tab=summary
715,24055,The Puffy Chair,15000,195254,1/17/2005,https://www.the-numbers.com//movie/Puffy-Chair-The#tab=summary
716,24071,Mumford,28700000,4559569,9/24/1999,https://www.the-numbers.com//movie/Mumford#tab=summary
717,24126,Warlock: The Armageddon,3000000,3902679,5/1/1993,https://www.the-numbers.com//movie/Warlock-The-Armageddon#tab=summary
718,24356,Masked and Anonymous,7500000,555335,8/8/2003,https://www.the-numbers.com//movie/Masked-and-Anonymous#tab=summary
719,24363,House of D,2000000,466106,4/15/2005,https://www.the-numbers.com//movie/House-of-D#tab=summary
720,24424,Ajami,1000000,2721096,9/17/2009,https://www.the-numbers.com//movie/Ajami#tab=summary
721,24432,Doogal,20000000,28058652,2/24/2006,https://www.the-numbers.com//movie/Doogal#tab=summary
722,24575,Raise the Titanic,40000000,7000000,1/1/1980,https://www.the-numbers.com//movie/Raise-the-Titanic#tab=summary
723,24621,Chasing Papi,9000000,12657377,4/16/2003,https://www.the-numbers.com//movie/Chasing-Papi#tab=summary
724,24663,The Open Road,10000000,19716,2/7/2009,https://www.the-numbers.com//movie/Open-Road-The#tab=summary
725,24664,Bamboozled,10000000,2373937,10/6/2000,https://www.the-numbers.com//movie/Bamboozled#tab=summary
726,24747,Bobby Jones: Stroke of Genius,17000000,2694071,4/30/2004,https://www.the-numbers.com//movie/Bobby-Jones-Stroke-of-Genius#tab=summary
