movie_id,title,language_count
11,Star Wars,1
98,Gladiator,1
100,"Lock, Stock and Two Smoking Barrels",1
105,Back to the Future,1
116,Match Point,1
177,The Fisher King,1
176,Saw,1
174,Star Trek VI: The Undiscovered Country,1
173,"20,000 Leagues Under the Sea",1
172,Star Trek V: The Final Frontier,1
169,Predator 2,1
167,K-PAX,1
165,Back to the Future Part II,1
162,Edward Scissorhands,1
154,Star Trek II: The Wrath of Khan,1
152,Star Trek: The Motion Picture,1
149,Akira,1
146,"Crouching Tiger, Hidden Dragon",1
142,Brokeback Mountain,1
141,Donnie Darko,1
134,"O Brother, Where Art Thou?",1
129,Spirited Away,1
128,Princess Mononoke,1
122,The Lord of the Rings: The Return of the King,1
121,The Lord of the Rings: The Two Towers,1
120,The Lord of the Rings: The Fellowship of the Ring,1
118,Charlie and the Chocolate Factory,1
117,The Untouchables,1
440,Aliens vs Predator: Requiem,1
453,A Beautiful Mind,1
849,Krull,1
688,The Bridges of Madison County,1
747,Shaun of the Dead,1
744,Top Gun,1
713,The Piano,1
712,Four Weddings and a Funeral,1
711,Finding Forrester,1
707,A View to a Kill,1
704,A Hard Day's Night,1
702,A Streetcar Named Desire,1
694,The Shining,1
693,Meet the Fockers,1
692,Pink Flamingos,1
687,Dead Man Walking,1
650,Boyz n the Hood,1
686,Contact,1
679,Aliens,1
675,Harry Potter and the Order of the Phoenix,1
673,Harry Potter and the Prisoner of Azkaban,1
672,Harry Potter and the Chamber of Secrets,1
671,Harry Potter and the Philosopher's Stone,1
670,Oldboy,1
666,Central Station,1
664,Twister,1
663,Saw IV,1
654,On the Waterfront,1
752,V for Vendetta,1
756,Fantasia,1
764,The Evil Dead,1
765,Evil Dead II,1
846,The X Files,1
838,American Graffiti,1
837,Videodrome,1
821,Judgment at Nuremberg,1
819,Sleepers,1
816,Austin Powers: International Man of Mystery,1
813,Airplane!,1
812,Aladdin,1
810,Shrek the Third,1
809,Shrek 2,1
808,Shrek,1
807,Se7en,1
805,Rosemary's Baby,1
802,Lolita,1
801,"Good Morning, Vietnam",1
790,The Fog,1
788,Mrs. Doubtfire,1
786,Almost Famous,1
773,Little Miss Sunshine,1
771,Home Alone,1
770,Gone with the Wind,1
767,Harry Potter and the Half-Blood Prince,1
766,Army of Darkness,1
652,Troy,1
644,A.I. Artificial Intelligence,1
454,Romeo + Juliet,1
533,The Curse of the Were-Rabbit,1
573,Frenzy,1
568,Apollo 13,1
563,Starship Troopers,1
557,Spider-Man,1
550,Fight Club,1
547,The Horse Whisperer,1
546,Transamerica,1
544,There's Something About Mary,1
542,The Crime of Padre Amaro,1
540,D.E.B.S.,1
539,Psycho,1
526,Ladyhawke,1
641,Requiem for a Dream,1
525,The Blues Brothers,1
524,Casino,1
522,Ed Wood,1
512,Scoop,1
510,One Flew Over the Cuckoo's Nest,1
504,Monster,1
500,Reservoir Dogs,1
489,Good Will Hunting,1
473,Pi,1
470,21 Grams,1
468,My Own Private Idaho,1
577,To Die For,1
578,Jaws,1
579,Jaws 2,1
580,Jaws: The Revenge,1
639,When Harry Met Sally...,1
634,Bridget Jones's Diary,1
630,The Wizard of Oz,1
627,Trainspotting,1
621,Grease,1
619,The Bodyguard,1
617,Wild Things,1
609,Poltergeist,1
608,Men in Black II,1
604,The Matrix Reloaded,1
603,The Matrix,1
602,Independence Day,1
601,E.T. the Extra-Terrestrial,1
598,City of God,1
595,To Kill a Mockingbird,1
593,Solaris,1
592,The Conversation,1
590,The Hours,1
588,Silent Hill,1
587,Big Fish,1
585,"Monsters, Inc.",1
582,The Lives of Others,1
581,Dances with Wolves,1
2662,House of 1000 Corpses,1
2667,The Blair Witch Project,1
9647,Scrooged,1
8984,Disclosure,1
9029,What Happens in Vegas,1
9023,Spirit: Stallion of the Cimarron,1
9022,All the Boys Love Mandy Lane,1
9021,The Santa Clause 2,1
9016,Treasure Planet,1
9012,Jackass: The Movie,1
9009,Dark Water,1
9003,Hellraiser,1
8998,Friends with Money,1
8988,Stop-Loss,1
8987,The River Wild,1
8981,Dear Frankie,1
9036,Eight Below,1
8976,A Lot Like Love,1
8970,The Out-of-Towners,1
8967,The Tree of Life,1
8966,Twilight,1
8963,Crimson Tide,1
8952,I Love You Phillip Morris,1
8942,Wendy and Lucy,1
8922,Jeepers Creepers,1
8920,Garfield,1
8916,Antz,1
8914,Deep Blue Sea,1
9034,The Banger Sisters,1
9043,The Family Stone,1
2669,The Bounty,1
9208,Broken Arrow,1
9285,Road Trip,1
9282,11:14,1
9279,Jingle All the Way,1
9277,The Sting,1
9276,The Faculty,1
9275,Death to Smoochy,1
9273,Ace Ventura: When Nature Calls,1
9271,Virtuosity,1
9268,Eraser,1
9266,Blue Crush,1
9260,Welcome to Collinwood,1
9104,Buffalo Soldiers,1
9053,DOA: Dead or Alive,1
9100,The Craft,1
9099,Sgt. Bilko,1
9096,Medicine Man,1
9095,Mary Reilly,1
9093,The Four Feathers,1
9092,Snow White: A Tale of Terror,1
9087,The American President,1
9074,The Man,1
9072,Little Man,1
9067,Tank Girl,1
9059,Tales from the Crypt: Demon Knight,1
8913,Pet Sematary,1
8909,Wanted,1
8879,Pale Rider,1
8461,Funny Games,1
8643,The Exorcism of Emily Rose,1
8618,The History Boys,1
8592,Dick Tracy,1
8587,The Lion King,1
8545,Little Voice,1
8536,Superman II,1
8489,Ali,1
8488,Hitch,1
8487,Wild Wild West,1
8469,Animal House,1
8467,Dumb and Dumber,1
8457,Drillbit Taylor,1
8875,Timber Falls,1
8456,Never Back Down,1
8452,The 6th Day,1
8435,A Cock and Bull Story,1
8408,Day of the Dead,1
8390,"Definitely, Maybe",1
8386,How High,1
8367,Robin Hood: Prince of Thieves,1
8363,Superbad,1
8359,Kit Kittredge: An American Girl,1
8355,Ice Age: Dawn of the Dinosaurs,1
8337,They Live,1
8649,Bringing Out the Dead,1
8656,Deep Impact,1
8665,K-19: The Widowmaker,1
8669,Charlie Bartlett,1
8871,How the Grinch Stole Christmas,1
8870,Red Planet,1
8869,Eight Legged Freaks,1
8854,Steel,1
8850,The Shadow,1
8849,Alfie,1
8848,The Bank Job,1
8847,Standard Operating Procedure,1
8843,The Cell,1
8842,Against the Ropes,1
8841,The Class,1
8840,DragonHeart,1
8839,Casper,1
8838,Mercury Rising,1
8836,The X Files: I Want to Believe,1
8835,Legally Blonde,1
8834,Conspiracy Theory,1
8831,Timecop,1
8810,Mad Max 2: The Road Warrior,1
8780,Baby Mama,1
8744,Albino Alligator,1
8699,Anchorman: The Legend of Ron Burgundy,1
8676,Fool's Gold,1
9286,Final Destination 3,1
9288,Dungeons & Dragons: Wrath of the Dragon God,1
9290,Crocodile Dundee in Los Angeles,1
9517,Bully,1
9570,The Black Hole,1
9567,Tears of the Sun,1
9566,The Fan,1
9563,Any Given Sunday,1
9555,Rabbit-Proof Fence,1
9550,House of Flying Daggers,1
9548,The Adventures of Ford Fairlane,1
9543,Prince of Persia: The Sands of Time,1
9541,Jersey Girl,1
9535,Analyze This,1
9533,Red Dragon,1
9516,Menace II Society,1
9466,Celebrity,1
9504,Glengarry Glen Ross,1
9502,Kung Fu Panda,1
9495,The Crow,1
9493,Twins,1
9489,You've Got Mail,1
9488,Spy Kids 2: The Island of Lost Dreams,1
9487,A Bug's Life,1
9481,The Bone Collector,1
9476,A Knight's Tale,1
9473,"South Park: Bigger, Longer & Uncut",1
9470,Kung Fu Hustle,1
9571,Dazed and Confused,1
9574,Flubber,1
9576,Tootsie,1
9582,A Guy Thing,1
9644,Loaded Weapon 1,1
9641,Cheaper by the Dozen 2,1
9637,Scooby-Doo,1
9631,The Negotiator,1
9626,Red Sonja,1
9625,The Glimmer Man,1
9623,The Juror,1
9621,Elizabethtown,1
9620,Paycheck,1
9619,Dante's Peak,1
9618,Tango & Cash,1
9616,The Order,1
9614,Happy Gilmore,1
9613,Spider,1
9610,Conan the Destroyer,1
9607,Super Mario Bros.,1
9600,Big Momma's House,1
9598,Babe,1
9594,Double Impact,1
9593,Last Action Hero,1
9591,That Thing You Do!,1
9588,Quigley Down Under,1
9583,Divine Secrets of the Ya-Ya Sisterhood,1
9469,He Got Game,1
9464,Buffalo '66,1
9291,The Longest Yard,1
9341,The Core,1
9372,Super Size Me,1
9367,El Mariachi,1
9362,Tremors,1
9360,Anaconda,1
9358,Final Destination 2,1
9357,One Hour Photo,1
9355,Mad Max Beyond Thunderdome,1
9350,Cliffhanger,1
9348,Species,1
9344,Kids,1
9342,The Mask of Zorro,1
9336,Police Academy,1
9459,Woodstock,1
9331,Clear and Present Danger,1
9327,The Nutty Professor,1
9313,The Man in the Iron Mask,1
9312,Mortal Kombat,1
9311,Smilla's Sense of Snow,1
9306,The Island of Dr. Moreau,1
9304,Multiplicity,1
9303,Bound,1
9302,Up Close & Personal,1
9297,Monster House,1
9294,Phenomenon,1
9374,Death Becomes Her,1
9378,Thir13en Ghosts,1
9383,Hollow Man,1
9387,Conan the Barbarian,1
9454,Ever After: A Cinderella Story,1
9452,Bulworth,1
9451,Election,1
9449,The Borrowers,1
9448,The Big Hit,1
9447,Babe: Pig in the City,1
9441,Stepmom,1
9440,Primary Colors,1
9434,Grosse Pointe Blank,1
9430,Go,1
9429,A Night at the Roxbury,1
9427,The Full Monty,1
9425,Soldier,1
9424,Disturbing Behavior,1
9422,A Civil Action,1
9416,Money Talks,1
9414,The Man Who Knew Too Little,1
9408,Surf's Up,1
9400,Set It Off,1
9398,Zoolander,1
9396,Crocodile Dundee 2,1
9392,The Descent,1
9388,Thank You for Smoking,1
8326,Holes,1
8321,In Bruges,1
8273,American Wedding,1
4421,G.I. Jane,1
4566,Michael Clayton,1
4553,The Machinist,1
4547,Panic Room,1
4523,Enchanted,1
4515,Lions for Lambs,1
4513,30 Days of Night,1
4512,The Assassination of Jesse James by the Coward Robert Ford,1
4477,The Devil's Own,1
4476,Legends of the Fall,1
4474,My Super Ex-Girlfriend,1
4464,Seabiscuit,1
4380,Shall We Dance?,1
4147,Road to Perdition,1
4348,Pride & Prejudice,1
4258,Scary Movie 5,1
4257,Scary Movie 4,1
4256,Scary Movie 3,1
4251,Veer-Zaara,1
4248,Scary Movie 2,1
4244,The Kid,1
4234,Scream 3,1
4233,Scream 2,1
4232,Scream,1
4174,Spellbound,1
4584,Sense and Sensibility,1
4599,Raising Helen,1
4638,Hot Fuzz,1
4657,Jindabyne,1
5176,3:10 to Yuma,1
5172,The Astronaut Farmer,1
5126,Martian Child,1
5123,August Rush,1
4997,Wonderland,1
4995,Boogie Nights,1
4982,American Gangster,1
4970,Gothika,1
4965,Impostor,1
4964,Knocked Up,1
4960,"Synecdoche, New York",1
4958,The Legend of Bagger Vance,1
4953,Be Kind Rewind,1
4944,Burn After Reading,1
4935,Howl's Moving Castle,1
4929,Hang 'em High,1
4922,The Curious Case of Benjamin Button,1
4912,Confessions of a Dangerous Mind,1
4911,Dark Blue,1
4816,Ghost Dog: The Way of the Samurai,1
4806,Runaway Bride,1
4723,Southland Tales,1
4688,Across the Universe,1
4148,Revolutionary Road,1
4133,Blow,1
5255,The Polar Express,1
2895,The Apostle,1
3050,Doctor Dolittle,1
3049,Ace Ventura: Pet Detective,1
3028,Jekyll and Hyde ... Together Again,1
3021,1408,1
2989,Roar,1
2976,Hairspray,1
2959,License to Wed,1
2925,The First Wives Club,1
2907,The Addams Family,1
2900,The Astronaut's Wife,1
2898,As Good as It Gets,1
2832,Identity,1
4011,Beetlejuice,1
2830,My Boss's Daughter,1
2789,The Chronicles of Riddick,1
2787,Pitch Black,1
2786,Pierrot le Fou,1
2771,American Splendor,1
2770,American Pie 2,1
2756,The Abyss,1
2755,About Schmidt,1
2752,40 Days and 40 Nights,1
2698,Evan Almighty,1
2687,Memoirs of an Invisible Man,1
3059,Intolerance,1
3062,42nd Street,1
3078,It Happened One Night,1
3082,Modern Times,1
3933,Corpse Bride,1
3902,I'm Not There.,1
3877,Things We Lost in the Fire,1
3683,Flags of Our Fathers,1
3682,54,1
3638,No Reservations,1
3635,Girl with a Pearl Earring,1
3604,Flash Gordon,1
3600,I Still Know What You Did Last Summer,1
3597,I Know What You Did Last Summer,1
3595,Ransom,1
3594,The Number 23,1
3587,Bogus,1
3580,Changeling,1
3558,"Girl, Interrupted",1
3512,Under Siege 2: Dark Territory,1
3509,A Scanner Darkly,1
3489,88 Minutes,1
3291,"Good Night, and Good Luck.",1
3172,Bandits,1
3170,Bambi,1
3132,Bad Company,1
3083,Mr. Smith Goes to Washington,1
5236,Kiss Kiss Bang Bang,1
5279,Gosford Park,1
8272,The Savages,1
7509,Water,1
7859,Half Nelson,1
7737,Resident Evil: Extinction,1
7735,The Wave,1
7552,Fun with Dick and Jane,1
7548,The Libertine,1
7547,Come Early Morning,1
7518,Over the Hedge,1
7516,Smokin' Aces,1
7515,London,1
7512,Idiocracy,1
7510,Running with Scissors,1
7504,Earth,1
7288,Duplex,1
7485,Shooter,1
7484,Open Season,1
7459,Speed Racer,1
7453,The Hitchhiker's Guide to the Galaxy,1
7443,Chicken Run,1
7350,The Bucket List,1
7347,Elite Squad,1
7345,There Will Be Blood,1
7341,The Rage: Carrie 2,1
7326,Juno,1
7301,Lonesome Jim,1
7863,Shine,1
7913,Rang De Basanti,1
7942,"Run, Fatboy, Run",1
7944,Shine a Light,1
8265,Welcome to the Sticks,1
8247,Jumper,1
8224,8MM,1
8204,The Spiderwick Chronicles,1
8202,Æon Flux,1
11835,Death Sentence,1
8193,Napoleon Dynamite,1
8141,You Kill Me,1
8090,Untraceable,1
8080,Suspect Zero,1
8078,Alien: Resurrection,1
8077,Alien³,1
8069,Barbarella,1
8068,Desperado,1
8065,21,1
8060,Married Life,1
8051,Punch-Drunk Love,1
8046,Gigli,1
8012,Get Shorty,1
8011,Highlander: The Final Dimension,1
8009,Highlander,1
7980,The Lovely Bones,1
7978,The Wolfman,1
7299,Equilibrium,1
7278,Meet the Spartans,1
5393,Happily N'Ever After,1
5822,Sweet Sweetback's Baadasssss Song,1
6023,P.S. I Love You,1
6020,Sorority Boys,1
6016,The Good Thief,1
6007,Elling,1
5994,The Family Man,1
5966,Along Came Polly,1
5955,The Pledge,1
5900,The Dress,1
5876,The Mist,1
5854,Family Plot,1
5852,Angel Eyes,1
5820,The Sentinel,1
7220,The Punisher,1
5769,Tom Jones,1
5759,Baghead,1
5723,Once,1
5722,Beyond the Valley of the Dolls,1
5708,Control,1
5689,The Blue Lagoon,1
5559,Bee Movie,1
5551,Space Cowboys,1
5528,The Chorus,1
5503,The Fugitive,1
5494,George and the Dragon,1
6071,Kiss of Death,1
6116,Spice World,1
6171,Dreamcatcher,1
6217,Cat People,1
7214,Coach Carter,1
7006,White Noise 2: The Light,1
6973,In the Valley of Elah,1
6961,The Wedding Date,1
6947,The Village,1
6933,One Missed Call,1
6877,Failure to Launch,1
6795,Zathura: A Space Adventure,1
6639,Love in the Time of Cholera,1
6575,Walk Hard: The Dewey Cox Story,1
6557,27 Dresses,1
6552,Idle Hands,1
6537,The Orphanage,1
6521,The Contender,1
6519,The Dukes of Hazzard,1
6479,I Am Legend,1
6478,Beyond the Sea,1
6466,Freddy vs. Jason,1
6440,The Shipping News,1
6439,Racing Stripes,1
6435,Practical Magic,1
6282,Coyote Ugly,1
6278,Reign of Fire,1
8197,Midnight in the Garden of Good and Evil,1
14299,Cadillac Records,1
11836,The SpongeBob SquarePants Movie,1
11843,The Return of the Pink Panther,1
87421,Riddick,1
87101,Terminator Genisys,1
86837,Amour,1
86834,Noah,1
86829,Inside Llewyn Davis,1
86825,Stoker,1
86812,Sound of My Voice,1
86331,Desire,1
86304,All Superheroes Must Die,1
85860,The FP,1
85446,Step Up Revolution,1
84892,The Perks of Being a Wallflower,1
84355,Your Sister's Sister,1
84332,Safety Not Guaranteed,1
84329,Robot & Frank,1
84318,The Other Dream Team,1
84204,Grabbers,1
84200,"For a Good Time, Call...",1
84184,Celeste & Jesse Forever,1
84178,Black Rock,1
84175,Beasts of the Southern Wild,1
84174,Bachelorette,1
83860,October Baby,1
83666,Moonrise Kingdom,1
83588,Middle of Nowhere,1
83542,Cloud Atlas,1
82990,Paranormal Activity 4,1
82703,Mr. Peabody & Sherman,1
82702,How to Train Your Dragon 2,1
87428,That's My Boy,1
87499,The East,1
87502,Flight,1
89861,Stiff Upper Lips,1
94352,Cirque du Soleil: Worlds Away,1
94329,The Raid,1
93856,Chernobyl Diaries,1
93456,Despicable Me 2,1
92635,Snow White: A Deadly Summer,1
92591,Bernie,1
92182,Silent House,1
91721,Nothing But a Man,1
91314,Transformers: Age of Extinction,1
91122,16 to Life,1
91076,Illuminata,1
91070,L!fe Happens,1
90414,"I Love You, Don't Touch Me!",1
89857,High Road,1
87729,Jefferson in Paris,1
89750,"Pink Ribbons, Inc.",1
89708,Samsara,1
89540,The Other Conquest,1
89492,This Is 40,1
89325,Darling Companion,1
88794,J. Edgar,1
88641,There Goes My Baby,1
88042,Parental Guidance,1
88005,Seeking a Friend for the End of the World,1
87943,Sisters in Law,1
87826,Here Comes the Boom,1
87825,Trouble with the Curve,1
87818,Movie 43,1
82700,After Earth,1
82696,Hope Springs,1
82695,Les Misérables,1
77156,Alien Zone,1
78307,On the Outs,1
77953,The Campaign,1
77951,Walking With Dinosaurs,1
77950,Turbo,1
77931,The Smurfs 2,1
77930,Magic Mike,1
77883,The Possession,1
77877,The Lucky One,1
77875,Playing for Keeps,1
77866,Contraband,1
77495,Sleep Tight,1
77459,A Monster in Paris,1
77174,ParaNorman,1
76996,Love and Other Catastrophes,1
78381,Twixt,1
76757,Jupiter Ascending,1
76726,Chronicle,1
76706,Christmas Mail,1
76649,Pompeii,1
76640,The Last Stand,1
76617,Texas Chainsaw 3D,1
76494,What to Expect When You're Expecting,1
76492,Hotel Transylvania,1
76489,The Three Stooges,1
76487,The Devil Inside,1
76341,Mad Max: Fury Road,1
76338,Thor: The Dark World,1
76285,Percy Jackson: Sea of Monsters,1
78373,"Dancer, Texas Pop. 81",1
78383,Nurse 3-D,1
82693,Silver Linings Playbook,1
81220,Everything Put Together,1
82690,Wreck-It Ralph,1
82687,The Guilt Trip,1
82684,Chasing Mavericks,1
82682,Gangster Squad,1
82679,Fun Size,1
82654,Warm Bodies,1
82650,Diary of a Wimpy Kid: Dog Days,1
82631,Won't Back Down,1
82533,Damsels in Distress,1
82532,"Jeff, Who Lives at Home",1
82525,Savages,1
82505,House at the End of the Street,1
81796,Lockout,1
81005,Jack the Giant Slayer,1
78394,Sea Rex 3D: Journey to a Prehistoric World,1
80468,Some Guy Who Kills People,1
80274,Ender's Game,1
80271,LOL,1
80215,Indie Game: The Movie,1
80035,The Watch,1
79940,Tim and Eric's Billion Dollar Movie,1
79698,The Lovers,1
79694,The Apparition,1
79316,Devil's Due,1
79120,Weekend,1
78814,We Have Your Husband,1
78705,Live-In Maid,1
78698,Big Miracle,1
95755,Small Apartments,1
96238,Never Again,1
96534,My Last Day Without You,1
124459,The Incredible Burt Wonderstone,1
129139,The To Do List,1
127867,The Brass Teapot,1
127585,X-Men: Days of Future Past,1
127560,The Railway Man,1
126509,2016: Obama's America,1
126319,Ernest & Celestine,1
126186,Shanghai Calling,1
126141,The Case of the Grinning Cat,1
125537,Smiling Fish & Goat On Fire,1
125490,Antiviral,1
125123,Among Giants,1
125052,Hurricane Streets,1
124606,Bang,1
123553,The Mortal Instruments: City of Bones,1
131631,The Hunger Games: Mockingjay - Part 1,1
122917,The Hobbit: The Battle of the Five Armies,1
122906,About Time,1
122081,Spring Breakers,1
121986,Frances Ha,1
119657,El Rey de Najayo,1
119458,Supercapitalist,1
119450,Dawn of the Planet of the Apes,1
119283,Parker,1
118957,Bait,1
118612,After,1
118452,"First Love, Last Rites",1
118340,Guardians of the Galaxy,1
117942,Girls Gone Dead,1
130150,Labor Day,1
131634,The Hunger Games: Mockingjay - Part 2,1
116977,Foodfight!,1
137106,The Lego Movie,1
142061,"Batman: The Dark Knight Returns, Part 2",1
140823,Saving Mr. Banks,1
140300,Kung Fu Panda 3,1
139998,Supporting Characters,1
139948,Burn,1
139715,Detention of the Dead,1
139038,A Haunted House,1
138843,The Conjuring,1
138832,We're the Millers,1
138697,Don Jon,1
138103,The Expendables 3,1
137321,Winter's Tale,1
137113,Edge of Tomorrow,1
137094,Jack Ryan: Shadow Recruit,1
132232,Mama,1
137093,Last Vegas,1
136835,No Good Deed,1
136797,Need for Speed,1
135397,Jurassic World,1
134597,The Collection,1
134374,Pain & Gain,1
134371,Atlas Shrugged Part II,1
133931,Zambezia,1
133805,Carrie,1
133694,Promised Land,1
133575,The Velocity of Gary,1
132363,The Butler,1
132316,Jab Tak Hai Jaan,1
117251,White House Down,1
116745,The Secret Life of Walter Mitty,1
97020,RoboCop,1
101173,Coriolanus,1
104896,A Dog Of Flanders,1
104755,The Lords of Salem,1
103903,Outside Bet,1
103731,Mud,1
103620,Maniac,1
103370,Madea's Witness Protection,1
103328,Holy Motors,1
102899,Ant-Man,1
102651,Maleficent,1
102382,The Amazing Spider-Man 2,1
101299,The Hunger Games: Catching Fire,1
101267,Katy Perry: Part of Me,1
101179,Truth or Dare,1
100975,Just Looking,1
106845,Re-Kill,1
100402,Captain America: The Winter Soldier,1
100275,Eddie: The Sleepwalking Cannibal,1
100241,"I, Frankenstein",1
100042,Dumb and Dumber To,1
99861,Avengers: Age of Ultron,1
99826,The Jimmy Show,1
98566,Teenage Mutant Ninja Turtles,1
98557,Dysfunctional Friends,1
98369,Blue Like Jazz,1
98357,Broken City,1
97614,Deadfall,1
97430,The Man with the Iron Fists,1
97370,Under the Skin,1
105864,The Good Dinosaur,1
107315,Below Zero,1
116741,The Internship,1
110683,The Wicked Lady,1
116711,Epic,1
116584,Valley of the Heart's Delight,1
116149,Paddington,1
115210,Stitches,1
114635,The Helpers,1
114150,Pitch Perfect,1
113947,The Sessions,1
113464,Inchon,1
113406,Should've Been Romeo,1
112937,The Oogieloves in the Big Balloon Adventure,1
112456,Hardflip,1
111794,20 Dates,1
111190,Adore,1
110402,Hard to Be a God,1
107811,21 & Over,1
109729,The Canyons,1
109491,Beautiful Creatures,1
109451,Cloudy with a Chance of Meatballs 2,1
109445,Frozen,1
109443,Anchorman 2: The Legend Continues,1
109431,Identity Thief,1
109428,Evil Dead,1
109418,Grown Ups 2,1
109417,Battle of the Year,1
109414,This Is the End,1
109091,The Counselor,1
108346,Dreaming of Joseph Lees,1
107985,The World's End,1
76203,12 Years a Slave,1
76170,The Wolverine,1
76163,The Expendables 2,1
56288,Spy Kids: All the Time in the World,1
57214,Project X,1
57212,War Horse,1
57201,The Lone Ranger,1
57165,Wrath of the Titans,1
57158,The Hobbit: The Desolation of Smaug,1
57157,Young Adult,1
57120,Meek's Cutoff,1
57119,Jumping the Broom,1
57089,Hoodwinked Too! Hood VS. Evil,1
57022,Sunshine State,1
56930,Tycoon,1
56601,The Perfect Game,1
56491,In Her Line of Fire,1
55903,Betty Fisher and Other Stories,1
57431,The Sitter,1
55831,Boynton Beach Club,1
55721,Bridesmaids,1
55616,Dracula: Pages from a Virgin's Diary,1
55604,Boom Town,1
55567,Standing Ovation,1
55561,Clockwatchers,1
55465,A Very Harold & Kumar Christmas,1
55420,Another Earth,1
55306,Ulee's Gold,1
55301,Alvin and the Chipmunks: Chipwrecked,1
55180,The Last Big Thing,1
55123,Tumbleweeds,1
54897,The Grace Card,1
57294,Crying with Laughter,1
57612,Dolphins and Whales: Tribes of the Ocean,1
54138,Star Trek Into Darkness,1
59678,Attack the Block,1
60304,Hansel & Gretel: Witch Hunters,1
60243,A Separation,1
59981,Legends of Oz: Dorothy's Return,1
59968,Our Idiot Brother,1
59967,Looper,1
59965,Abduction,1
59962,This Means War,1
59930,The Inkwell,1
59917,Cotton Comes to Harlem,1
59861,Larry Crowne,1
59860,Monte Carlo,1
59859,Kick-Ass 2,1
59728,The 5th Quarter,1
59457,Womb,1
57800,Ice Age: Continental Drift,1
59440,Warrior,1
59108,Tower Heist,1
58680,Woo,1
58626,The Hit List,1
58595,Snow White and the Huntsman,1
58574,Sherlock Holmes: A Game of Shadows,1
58492,The Greatest Movie Ever Sold,1
58431,Pride and Prejudice and Zombies,1
58428,The Innkeepers,1
58224,Mr. Popper's Penguins,1
58151,Fright Night,1
58051,Housefull,1
58048,Shanghai Surprise,1
54518,Justin Bieber: Never Say Never,1
54054,One for the Money,1
60308,Moneyball,1
49950,The Roommate,1
50546,Just Go with It,1
50544,Friends with Benefits,1
50538,Evil Words,1
50497,When the Lights Went Out,1
50348,The Lincoln Lawyer,1
50321,Mars Needs Moms,1
50135,Animals United,1
50037,Beyond the Black Rainbow,1
50035,Lovely & Amazing,1
50014,The Help,1
49963,Walking and Talking,1
49953,A Turtle's Tale: Sammy's Adventures,1
49951,Certifiably Jonathan,1
49948,Fantasia 2000,1
50646,"Crazy, Stupid, Love.",1
49730,Red Riding Hood,1
49530,In Time,1
49529,John Carter,1
49527,Man on a Ledge,1
49524,R.I.P.D.,1
49521,Man of Steel,1
49520,The Change-Up,1
49519,The Croods,1
49471,Get on the Bus,1
49444,Kung Fu Panda 2,1
49365,Lady in White,1
49051,The Hobbit: An Unexpected Journey,1
49049,Dredd,1
50620,The Twilight Saga: Breaking Dawn - Part 2,1
50647,Wanderlust,1
53862,Trippin',1
51828,One Day,1
53502,The Dead Undead,1
53182,300: Rise of an Empire,1
53113,One True Thing,1
52462,The Pet,1
52451,The Three Musketeers,1
52449,Bad Teacher,1
52067,Cedar Rapids,1
52032,My Dog Tulip,1
52015,Stake Land,1
52010,"Ultramarines: A Warhammer 40,000 Movie",1
51995,Salvation Boulevard,1
51955,Hav Plenty,1
51942,I Married a Strange Person!,1
51820,The Salon,1
50698,Grave Encounters,1
51588,Prom,1
51540,Horrible Bosses,1
51384,"Lovely, Still",1
51162,Winnie the Pooh,1
51130,Open Secret,1
51052,Arthur Christmas,1
50942,Creature,1
50875,Higher Ground,1
50848,The Names of Love,1
50839,Margin Call,1
50837,Martha Marcy May Marlene,1
50780,The Beaver,1
50725,Take Me Home Tonight,1
60307,Diary of a Wimpy Kid: Rodrick Rules,1
60309,The Conspirator,1
76025,Shame,1
71552,American Reunion,1
72331,Abraham Lincoln: Vampire Hunter,1
72213,Courageous,1
72207,The Five-Year Engagement,1
72197,The Pirates! In an Adventure with Scientists!,1
72190,World War Z,1
72113,Carnage,1
72105,Ted,1
72086,The Night Visitor,1
71880,Jack and Jill,1
71859,We Need to Talk About Kevin,1
71688,The Iron Lady,1
71679,Resident Evil: Retribution,1
71676,Ghost Rider: Spirit of Vengeance,1
71547,Fascination,1
72359,Peeples,1
71469,The Darkest Hour,1
70981,Prometheus,1
70868,I Don't Know How She Does It,1
70829,The Last Godfather,1
70436,The Raven,1
70160,The Hunger Games,1
70074,Bullet to the Head,1
70006,Never Back Down 2: The Beatdown,1
69848,One Man's Hero,1
69668,Dream House,1
69640,Lies in Plain Sight,1
69270,Super Hybrid,1
68924,The Ice Storm,1
72358,A Thousand Words,1
72545,Journey 2: The Mysterious Island,1
68737,Seventh Son,1
74465,We Bought a Zoo,1
75986,Love Letters,1
75900,My Week with Marilyn,1
75861,To Write Love on Her Arms,1
75780,Jack Reacher,1
75638,Red Lights,1
75612,Oblivion,1
75531,Isn't She Great,1
75174,The Grey,1
75033,Winnie Mandela,1
74777,Absentia,1
74643,The Artist,1
74536,The Son of No One,1
74510,Kevin Hart: Laugh at My Pain,1
74457,Redemption Road,1
72559,G.I. Joe: Retaliation,1
73937,The Big Year,1
73935,Vamps,1
73567,Killer Joe,1
73532,Le Havre,1
73511,The Californians,1
73247,Heartbeeps,1
73191,The Nutcracker,1
72976,Lincoln,1
72914,"Fat, Sick & Nearly Dead",1
72913,Amigo,1
72710,The Host,1
72571,Paranormal Activity 3,1
72570,The Vow,1
68812,The Iceman,1
