movie_id,title,name,unknown,male,female,credits,net_to_date
19255,Away We Go,Dave Eggers,0,1,0,0,0
14517,Mirrormask,Dave McKean,0,1,0,0,0
184098,Think Like a Man Too,David A. Newman,0,1,0,1,84070507
67660,Think Like a Man,David A. Newman,0,1,0,0,0
144336,Sabotage,David Ayer,1,0,0,0,0
228150,Fury,David Ayer,1,0,0,1,-17491482
297761,Suicide Squad,David Ayer,1,0,0,2,126326424
26843,Lion of the Desert,David Butler,1,0,0,0,0
58680,Woo,David C. Johnson,0,1,0,0,0
87428,That's My Boy,David Caspe,1,0,0,0,0
175291,Cheap Thrills,David Chirchirillo,1,0,0,0,0
837,Videodrome,David Cronenberg,0,1,0,0,0
242083,Hits,David Cross,0,1,0,0,0
9036,Eight Below,David DiGilio,0,1,0,0,0
22949,Old Dogs,David Diamond,0,1,0,0,0
24363,House of D,David Duchovny,0,1,0,0,0
15198,"Mystery, Alaska",David E. Kelley,0,1,0,0,0
8292,Four Brothers,David Elliot,0,1,0,0,0
345911,Lights Out,David F. Sandberg,0,1,0,0,0
268920,Hot Pursuit,David Feeney,1,0,0,0,0
17708,Corky Romano,David Garrett,0,1,0,0,0
15070,Undisputed,David Giler,0,1,0,0,0
13132,All the Real Girls,David Gordon Green,0,1,0,0,0
127493,Stolen,David Guggenheim,1,0,0,1,123076205
59961,Safe House,David Guggenheim,1,0,0,0,0
20009,Slackers,David H. Steinberg,0,1,0,0,0
36657,X-Men,David Hayter,0,1,0,0,0
175574,Free Birds,David I. Stern,0,1,0,0,0
10985,The New Guy,David Kendall,0,1,0,0,0
49526,Premium Rush,David Koepp,0,1,0,1,148397415
4547,Panic Room,David Koepp,0,1,0,0,0
14324,Virgin Territory,David Leland,0,1,0,0,0
49730,Red Riding Hood,David Leslie Johnson,1,0,0,0,0
294272,Pete's Dragon,David Lowery,0,1,0,0,0
1018,Mulholland Drive,David Lynch,0,1,0,0,0
20763,Radio Flyer,David M. Evans,0,1,0,0,0
117,The Untouchables,David Mamet,0,1,0,0,0
29193,The Spanish Prisoner,David Mamet,0,1,0,1,51270454
12400,Redbelt,David Mamet,0,1,0,3,45347303
18191,Edmond,David Mamet,0,1,0,2,55105584
9798,Enemy of the State,David Marconi,0,1,0,0,0
44835,Hesher,David Michôd,0,1,0,0,0
14444,The Rugrats Movie,David N. Weiss,0,1,0,0,0
2074,Flirting with Disaster,David O. Russell,0,1,0,0,0
168672,American Hustle,David O. Russell,0,1,0,1,7702438
13788,The Unborn,David S. Goyer,0,1,0,3,251098928
36648,Blade: Trinity,David S. Goyer,0,1,0,2,187193562
36647,Blade,David S. Goyer,0,1,0,0,0
36586,Blade II,David S. Goyer,0,1,0,1,86183530
31915,Prophecy,David Seltzer,0,1,0,0,0
21610,Nighthawks,David Shaber,0,1,0,0,0
18886,Flight of the Intruder,David Shaber,0,1,0,1,14905359
2789,The Chronicles of Riddick,David Twohy,1,0,0,1,902679
