movie_id,title,name,unknown,male,female,credits,net_to_date
10934,Under the Tuscan Sun,Audrey Wells,0,0,1,0,0
83588,Middle of Nowhere,Ava DuVernay,0,0,1,0,0
273895,Selma,Ava DuVernay,0,0,1,1,36806
224569,Taxman,Avi Nesher,0,1,0,0,0
185008,Yeh Jawaani Hai Deewani,Ayan Mukherjee,1,0,0,0,0
267860,London Has Fallen,Babak Najafi,0,1,0,0,0
77866,Contraband,Baltasar Kormákur,0,1,0,0,0
253412,Everest,Baltasar Kormákur,0,1,0,2,109040411
136400,2 Guns,Baltasar Kormákur,0,1,0,1,38100000
11892,Murder by Numbers,Barbet Schroeder,0,1,0,1,-25057578
6071,Kiss of Death,Barbet Schroeder,0,1,0,0,0
10333,The Prince of Tides,Barbra Streisand,1,0,0,1,18400000
25189,The Mirror Has Two Faces,Barbra Streisand,1,0,0,2,63187599
10269,Yentl,Barbra Streisand,1,0,0,0,0
10674,Mulan,Barry Cook,0,1,0,0,0
77951,Walking With Dinosaurs,Barry Cook,0,1,0,2,279037378
51052,Arthur Christmas,Barry Cook,0,1,0,1,214320254
801,"Good Morning, Vietnam",Barry Levinson,0,1,0,2,9331907
10710,Envy,Barry Levinson,0,1,0,10,764748145
13776,Diner,Barry Levinson,0,1,0,0,0
8984,Disclosure,Barry Levinson,0,1,0,4,508054277
29122,An Everlasting Piece,Barry Levinson,0,1,0,8,776041164
8944,What Just Happened,Barry Levinson,0,1,0,12,780552039
9895,Man of the Year,Barry Levinson,0,1,0,11,759314391
586,Wag the Dog,Barry Levinson,0,1,0,6,788684651
380,Rain Man,Barry Levinson,0,1,0,3,120254277
819,Sleepers,Barry Levinson,0,1,0,5,667069366
10153,Sphere,Barry Levinson,0,1,0,7,837941164
11904,Young Sherlock Holmes,Barry Levinson,0,1,0,1,7592907
3172,Bandits,Barry Levinson,0,1,0,9,772116242
9991,Mean Machine,Barry Skolnick,1,0,0,0,0
41154,Men in Black 3,Barry Sonnenfeld,0,1,0,6,1068161961
2907,The Addams Family,Barry Sonnenfeld,0,1,0,0,0
2185,Big Trouble,Barry Sonnenfeld,0,1,0,4,797849268
8487,Wild Wild West,Barry Sonnenfeld,0,1,0,3,745744587
607,Men in Black,Barry Sonnenfeld,0,1,0,2,246354048
8012,Get Shorty,Barry Sonnenfeld,0,1,0,1,161502426
608,Men in Black II,Barry Sonnenfeld,0,1,0,5,766343158
14271,Beyond the Mat,Barry W. Blaustein,0,1,0,0,0
14057,Trust the Man,Bart Freundlich,0,1,0,1,-1297136
20483,Catch That Kid,Bart Freundlich,0,1,0,0,0
824,Moulin Rouge!,Baz Luhrmann,0,1,0,1,132798761
6972,Australia,Baz Luhrmann,0,1,0,2,259512195
64682,The Great Gatsby,Baz Luhrmann,0,1,0,3,179066197
454,Romeo + Juliet,Baz Luhrmann,0,1,0,0,0
91122,16 to Life,Becky Smith,1,0,0,0,0
9801,Bridget Jones: The Edge of Reason,Beeban Kidron,0,0,1,0,0
68734,Argo,Ben Affleck,0,1,0,1,117026136
23168,The Town,Ben Affleck,0,1,0,0,0
323676,The Boss,Ben Falcone,0,1,0,1,80525432
226486,Tammy,Ben Falcone,0,1,0,0,0
10090,Reno 911!: Miami,Ben Garant,0,1,0,0,0
113947,The Sessions,Ben Lewin,0,1,0,0,0
10895,Pinocchio,Ben Sharpsteen,0,1,0,0,0
756,Fantasia,Ben Sharpsteen,0,1,0,1,81700000
202575,Thunder and the House of Magic,Ben Stassen,0,1,0,0,0
9894,The Cable Guy,Ben Stiller,0,1,0,0,0
116745,The Secret Life of Walter Mitty,Ben Stiller,0,1,0,3,184679426
329833,Zoolander 2,Ben Stiller,0,1,0,4,282812748
9398,Zoolander,Ben Stiller,0,1,0,1,55825796
7446,Tropic Thunder,Ben Stiller,0,1,0,2,88606777
74725,Kill List,Ben Wheatley,0,1,0,1,-21192
42151,Down Terrace,Ben Wheatley,0,1,0,0,0
14181,Boiler Room,Ben Younger,0,1,0,0,0
84175,Beasts of the Southern Wild,Benh Zeitlin,1,0,0,0,0
320146,Creative Control,Benjamin Dickinson,0,1,0,0,0
126319,Ernest & Celestine,Benjamin Renner,1,0,0,0,0
60308,Moneyball,Bennett Miller,0,1,0,1,42084830
398,Capote,Bennett Miller,0,1,0,0,0
18065,Next Day Air,Benny Boom,0,1,0,0,0
109417,Battle of the Year,Benson Lee,1,0,0,0,0
746,The Last Emperor,Bernardo Bertolucci,0,1,0,0,0
66607,Saving Private Perez,Beto Gómez,1,0,0,0,0
8357,What the #$*! Do We (K)now!?,Betsy Chasse,0,0,1,0,0
8427,I Spy,Betty Thomas,0,0,1,2,242520577
3050,Doctor Dolittle,Betty Thomas,0,0,1,0,0
10468,28 Days,Betty Thomas,0,0,1,1,223456605
23398,Alvin and the Chipmunks: The Squeakquel,Betty Thomas,0,0,1,3,206081714
10555,Shark Tale,Bibo Bergeron,0,1,0,1,-18567273
10501,The Road to El Dorado,Bibo Bergeron,0,1,0,0,0
162903,The Fifth Estate,Bill Condon,0,1,0,4,792390267
3033,Gods and Monsters,Bill Condon,0,1,0,0,0
1125,Dreamgirls,Bill Condon,0,1,0,2,-1547413
50620,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,0,1,0,3,83390267
11184,Kinsey,Bill Condon,0,1,0,1,-3548372
14834,Not Easily Broken,Bill Duke,0,1,0,0,0
171759,The Lost Medallion: The Adventures of Billy Stone,Bill Muir,1,0,0,0,0
12149,Frailty,Bill Paxton,0,1,0,0,0
15487,The Greatest Game Ever Played,Bill Paxton,0,1,0,1,2110448
1874,Goodbye Bafana,Bille August,0,1,0,1,-32778006
9311,Smilla's Sense of Snow,Bille August,0,1,0,0,0
378200,The Perfect Match,Bille Woodruff,1,0,0,3,68497355
10028,Honey,Bille Woodruff,1,0,0,0,0
14177,Beauty Shop,Bille Woodruff,1,0,0,1,44646763
235271,Addicted,Bille Woodruff,1,0,0,2,55998113
12498,Sling Blade,Billy Bob Thornton,0,1,0,0,0
21355,All the Pretty Horses,Billy Bob Thornton,0,1,0,1,23475416
14474,The Oh in Ohio,Billy Kent,1,0,0,0,0
290751,Secret in Their Eyes,Billy Ray,0,1,0,1,-3055248
13537,Shattered Glass,Billy Ray,0,1,0,0,0
28580,The Lost Weekend,Billy Wilder,1,0,0,0,0
239,Some Like It Hot,Billy Wilder,1,0,0,1,9750000
987,The Front Page,Billy Wilder,1,0,0,3,53866152
284,The Apartment,Billy Wilder,1,0,0,2,31866152
52520,Underworld: Awakening,Björn Stein,0,1,0,0,0
207769,Banshee Chapter,Blair Erickson,1,0,0,0,0
9683,Bubble Boy,Blair Hayes,1,0,0,0,0
11843,The Return of the Pink Panther,Blake Edwards,0,1,0,1,-17000000
42586,Darling Lili,Blake Edwards,0,1,0,0,0
10588,The Cat in the Hat,Bo Welch,0,1,0,0,0
23988,Stan Helsing,Bo Zenga,0,1,0,0,0
72387,Safe,Boaz Yakin,0,1,0,1,106706683
272878,Max,Boaz Yakin,0,1,0,2,117052869
10637,Remember the Titans,Boaz Yakin,0,1,0,0,0
10246,Porky's,Bob Clark,0,1,0,0,0
850,A Christmas Story,Bob Clark,0,1,0,1,121728258
31117,Superbabies: Baby Geniuses 2,Bob Clark,0,1,0,3,163534203
22345,Baby Geniuses,Bob Clark,0,1,0,2,139083467
9034,The Banger Sisters,Bob Dolman,0,1,0,0,0
42618,Sweet Charity,Bob Fosse,1,0,0,0,0
22617,Dinner Rush,Bob Giraldi,0,1,0,0,0
30128,I Hope They Serve Beer in Hell,Bob Gosse,0,1,0,0,0
9809,Let's Go to Prison,Bob Odenkirk,0,1,0,0,0
10071,The Brothers Solomon,Bob Odenkirk,0,1,0,1,630045
11027,The Postman Always Rings Twice,Bob Rafelson,0,1,0,0,0
31640,Blood and Wine,Bob Rafelson,0,1,0,1,32200000
14577,Dirty Work,Bob Saget,0,1,0,0,0
6116,Spice World,Bob Spiers,0,1,0,0,0
9889,Shallow Hal,Bobby Farrelly,0,1,0,5,613051369
1792,Stuck on You,Bobby Farrelly,0,1,0,6,714121229
48988,Hall Pass,Bobby Farrelly,0,1,0,8,713400854
11431,Fever Pitch,Bobby Farrelly,0,1,0,7,692949547
8467,Dumb and Dumber,Bobby Farrelly,0,1,0,0,0
2123,"Me, Myself & Irene",Bobby Farrelly,0,1,0,3,576183459
76489,The Three Stooges,Bobby Farrelly,0,1,0,9,760561588
11543,Kingpin,Bobby Farrelly,0,1,0,1,231275374
12610,Osmosis Jones,Bobby Farrelly,0,1,0,4,674454458
544,There's Something About Mary,Bobby Farrelly,0,1,0,2,229298808
100042,Dumb and Dumber To,Bobby Farrelly,0,1,0,10,785380889
20178,World's Greatest Dad,Bobcat Goldthwait,0,1,0,0,0
1255,The Host,Bong Joon-ho,0,1,0,0,0
110415,Snowpiercer,Bong Joon-ho,0,1,0,1,77489643
2621,Return to Me,Bonnie Hunt,0,0,1,0,0
100275,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,1,0,0,0,0
10972,Session 9,Brad Anderson,0,1,0,1,2465703
6687,Transsiberian,Brad Anderson,0,1,0,3,4542905
158011,The Call,Brad Anderson,0,1,0,4,-4530685
4553,The Machinist,Brad Anderson,0,1,0,2,1339670
41469,Next Stop Wonderland,Brad Anderson,0,1,0,0,0
158852,Tomorrowland,Brad Bird,0,1,0,4,1516037595
2062,Ratatouille,Brad Bird,0,1,0,2,492601397
56292,Mission: Impossible - Ghost Protocol,Brad Bird,0,1,0,3,966324215
10386,The Iron Giant,Brad Bird,0,1,0,0,0
9806,The Incredibles,Brad Bird,0,1,0,1,-46840695
146238,Runner Runner,Brad Furman,0,1,0,1,45412898
