movie_id,title,budget,revenue,release_date,movie_url
15907,Duma,12000000,994790,2005-04-22,https://www.the-numbers.com//movie/Duma#tab=summary
9260,Welcome to Collinwood,12000000,4606284,2002-05-24,https://www.the-numbers.com//movie/Welcome-to-Collinwood#tab=summary
61337,Critical Care,12000000,220175,1997-10-31,https://www.the-numbers.com//movie/Critical-Care#tab=summary
89325,Darling Companion,12000000,1200346,2012-04-20,https://www.the-numbers.com//movie/Darling-Companion#tab=summary
4170,Trade,12000000,1513388,2007-01-23,https://www.the-numbers.com//movie/Trade#tab=summary
41508,Fateless,12000000,196857,2005-02-10,https://www.the-numbers.com//movie/Fateless#tab=summary
12479,Breakfast of Champions,12000000,178287,1999-02-13,https://www.the-numbers.com//movie/Breakfast-of-Champions#tab=summary
44555,"A Woman, a Gun and a Noodle Shop",12000000,310946,2009-12-11,https://www.the-numbers.com//movie/San-qiang-pai-an-jing-qi#tab=summary
50601,5 Days of War,12000000,87793,2011-04-14,https://www.the-numbers.com//movie/5-Days-of-War#tab=summary
26466,Triangle,12000000,1595168,2009-10-16,https://www.the-numbers.com//movie/Triangle-(2009)#tab=summary
345003,10 Days in a Madhouse,12000000,14616,2015-11-20,https://www.the-numbers.com//movie/10-Days-in-a-Madhouse#tab=summary
357837,Dancin' It's On,12000000,0,2015-10-16,https://www.the-numbers.com//movie/Dancin-Its-On#tab=summary
18530,The Cry of the Owl,11500000,0,2009-02-07,https://www.the-numbers.com//movie/Cry-of-the-Owl#tab=summary
206563,Trash,12000000,6553186,2014-10-09,https://www.the-numbers.com//movie/Trash-(2014)#tab=summary
11887,High School Musical 3: Senior Year,11000000,274392880,2008-10-22,https://www.the-numbers.com//movie/High-School-Musical-3-Senior-Year#tab=summary
256092,Drive Hard,12000000,0,2014-05-26,https://www.the-numbers.com//movie/Drive-Hard#tab=summary
11184,Kinsey,11000000,13000959,2004-09-04,https://www.the-numbers.com//movie/Kinsey#tab=summary
766,Army of Darkness,11000000,21502976,1992-10-09,https://www.the-numbers.com//movie/Army-of-Darkness#tab=summary
11109,Vera Drake,11000000,13353855,2004-10-22,https://www.the-numbers.com//movie/Vera-Drake#tab=summary
9027,The Guru,11000000,24150550,2002-08-21,https://www.the-numbers.com//movie/Guru-The#tab=summary
11065,O,5000000,16017403,2001-08-31,https://www.the-numbers.com//movie/O-(Othello)#tab=summary
13994,Romance & Cigarettes,11000000,3231251,2005-09-13,https://www.the-numbers.com//movie/Romance-and-Cigarettes#tab=summary
1590,Copying Beethoven,11000000,6586324,2006-09-10,https://www.the-numbers.com//movie/Copying-Beethoven#tab=summary
80271,LOL,11000000,10431506,2012-02-10,https://www.the-numbers.com//movie/LOL#tab=summary
4657,Jindabyne,10800000,2862544,2006-07-20,https://www.the-numbers.com//movie/Jindabyne#tab=summary
190847,The Last Days on Mars,10600000,261364,2013-08-11,https://www.the-numbers.com//movie/Last-Days-on-Mars-The#tab=summary
11056,Darkness,10600000,34409206,2002-10-02,https://www.the-numbers.com//movie/Darkness#tab=summary
25379,The Blue Butterfly,10400000,1610194,2004-02-20,https://www.the-numbers.com//movie/Blue-Butterfly-The#tab=summary
58051,Housefull,10100000,18726300,2010-04-30,https://www.the-numbers.com//movie/Housefull#tab=summary
14877,September Dawn,10100000,1066555,2007-05-17,https://www.the-numbers.com//movie/September-Dawn#tab=summary
304410,The Bélier Family,11000000,82438670,2014-12-17,https://www.the-numbers.com//movie/famille-Belier-La#tab=summary
373314,Misconduct,11000000,2352511,2016-02-05,https://www.the-numbers.com//movie/Misconduct#tab=summary
9034,The Banger Sisters,10000000,38067218,2002-09-20,https://www.the-numbers.com//movie/Banger-Sisters-The#tab=summary
10984,Valentine,10000000,20384136,2001-02-01,https://www.the-numbers.com//movie/Valentine#tab=summary
9526,A Prairie Home Companion,10000000,26716191,2006-06-09,https://www.the-numbers.com//movie/Prairie-Home-Companion-A#tab=summary
39349,Sugar Hill,10000000,18423914,1994-02-25,https://www.the-numbers.com//movie/Sugar-Hill#tab=summary
15983,Invasion U.S.A.,10000000,17536256,1985-09-27,https://www.the-numbers.com//movie/Invasion-U-S-A-(1985)#tab=summary
14544,Roll Bounce,10000000,17433072,2005-09-23,https://www.the-numbers.com//movie/Roll-Bounce#tab=summary
8359,Kit Kittredge: An American Girl,10000000,17657973,2008-07-02,https://www.the-numbers.com//movie/Kit-Kittredge-An-American-Girl#tab=summary
15648,The Perfect Man,10000000,19535005,2005-06-17,https://www.the-numbers.com//movie/Perfect-Man-The#tab=summary
11891,Kung Pow: Enter the Fist,10000000,17033556,2002-01-25,https://www.the-numbers.com//movie/Kung-Pow-Enter-the-Fist#tab=summary
164558,One Direction: This Is Us,10000000,68541786,2013-08-28,https://www.the-numbers.com//movie/One-Direction-This-is-Us#tab=summary
19905,"The Goods: Live Hard, Sell Hard",10000000,15297318,2009-08-14,https://www.the-numbers.com//movie/Goods-Live-Hard-Sell-Hard-The#tab=summary
17710,Hey Arnold! The Movie,10000000,13684949,2002-06-28,https://www.the-numbers.com//movie/Hey-Arnold-The-Movie#tab=summary
27322,Love Jones,10000000,12554569,1997-03-14,https://www.the-numbers.com//movie/Love-Jones#tab=summary
14120,End of the Spear,10000000,11924041,2005-12-02,https://www.the-numbers.com//movie/End-of-the-Spear#tab=summary
10050,Get Over It,10000000,19860259,2001-03-08,https://www.the-numbers.com//movie/Get-Over-It#tab=summary
9893,Sleepover,10000000,9408183,2004-07-09,https://www.the-numbers.com//movie/Sleepover#tab=summary
3472,Dirty Pretty Things,10000000,14156753,2002-09-05,https://www.the-numbers.com//movie/Dirty-Pretty-Things#tab=summary
13160,Over Her Dead Body,10000000,21596074,2008-02-01,https://www.the-numbers.com//movie/Over-Her-Dead-Body#tab=summary
52067,Cedar Rapids,10000000,7862131,2011-02-11,https://www.the-numbers.com//movie/Cedar-Rapids#tab=summary
134597,The Collection,10000000,8890094,2012-09-21,https://www.the-numbers.com//movie/Collection-The#tab=summary
24034,Teacher's Pet,10000000,6491969,2004-01-16,https://www.the-numbers.com//movie/Teachers-Pet-The-Movie#tab=summary
404,The Straight Story,10000000,6197866,1999-10-15,https://www.the-numbers.com//movie/Straight-Story-The#tab=summary
13201,Deuces Wild,10000000,6244618,2002-05-03,https://www.the-numbers.com//movie/Deuces-Wild#tab=summary
34043,On the Line,10000000,4690802,2001-10-26,https://www.the-numbers.com//movie/On-the-Line#tab=summary
41110,I Am Love,10000000,15132211,2009-09-05,https://www.the-numbers.com//movie/Io-sono-l-amore#tab=summary
134371,Atlas Shrugged Part II,10000000,3336053,2012-10-12,https://www.the-numbers.com//movie/Atlas-Shrugged-Part-II#tab=summary
27342,Malone,10000000,3000000,1987-05-01,https://www.the-numbers.com//movie/Malone#tab=summary
13689,Peaceful Warrior,10000000,3260179,2006-03-30,https://www.the-numbers.com//movie/Peaceful-Warrior#tab=summary
67911,Bucky Larson: Born to Be a Star,10000000,2529395,2011-09-09,https://www.the-numbers.com//movie/Bucky-Larson-Born-to-Be-a-Star#tab=summary
24664,Bamboozled,10000000,2373937,2000-10-06,https://www.the-numbers.com//movie/Bamboozled#tab=summary
9613,Spider,10000000,1641788,2002-12-13,https://www.the-numbers.com//movie/Spider#tab=summary
29339,Nicholas Nickleby,10000000,1562800,2002-12-27,https://www.the-numbers.com//movie/Nicholas-Nickleby#tab=summary
32740,Krrish,10000000,32430721,2006-06-23,https://www.the-numbers.com//movie/Krrish#tab=summary
14195,Cecil B. Demented,10000000,1953882,2000-05-17,https://www.the-numbers.com//movie/Cecil-B-Demented#tab=summary
15394,Owning Mahowny,10000000,1011054,2003-05-02,https://www.the-numbers.com//movie/Owning-Mahowny#tab=summary
10071,The Brothers Solomon,10000000,900926,2007-09-07,https://www.the-numbers.com//movie/Brothers-Solomon-The#tab=summary
91076,Illuminata,10000000,836641,1998-05-21,https://www.the-numbers.com//movie/Illuminata#tab=summary
12703,The Brown Bunny,10000000,630427,2004-08-27,https://www.the-numbers.com//movie/Brown-Bunny-The#tab=summary
64559,The Swindle,10000000,5045359,1997-10-15,https://www.the-numbers.com//movie/Swindle-The#tab=summary
222649,Rosewater,10000000,3168858,2014-11-07,https://www.the-numbers.com//movie/Rosewater#tab=summary
25350,Imaginary Heroes,10000000,290875,2004-09-14,https://www.the-numbers.com//movie/Imaginary-Heroes#tab=summary
10034,High Heels and Low Lifes,10000000,226792,2001-07-16,https://www.the-numbers.com//movie/High-Heels-and-Low-Lifes#tab=summary
5072,Severance,10000000,5950002,2006-05-19,https://www.the-numbers.com//movie/Severance#tab=summary
18191,Edmond,10000000,241719,2005-08-31,https://www.the-numbers.com//movie/Edmond#tab=summary
31007,Welcome to the Rileys,10000000,355919,2010-10-29,https://www.the-numbers.com//movie/Welcome-to-the-Rileys#tab=summary
41894,Blood Done Sign My Name,10000000,109383,2010-02-01,https://www.the-numbers.com//movie/Blood-Done-Sign-My-Name#tab=summary
268171,Elsa & Fred,10000000,109144,2014-03-07,https://www.the-numbers.com//movie/Elsa-and-Fred-(2014)#tab=summary
24663,The Open Road,10000000,19716,2009-02-07,https://www.the-numbers.com//movie/Open-Road-The#tab=summary
39037,The Good Guy,10000000,106466,2009-04-25,https://www.the-numbers.com//movie/Good-Guy-The#tab=summary
22805,Motherhood,10000000,723388,2009-01-21,https://www.the-numbers.com//movie/Motherhood#tab=summary
39055,Free Style,10000000,721108,2008-12-24,https://www.the-numbers.com//movie/Free-Style#tab=summary
245846,Strangerland,10000000,161097,2015-07-01,https://www.the-numbers.com//movie/Strangerland#tab=summary
25186,Janky Promoters,10000000,9069,2009-10-16,https://www.the-numbers.com//movie/Janky-Promoters#tab=summary
15017,Blonde Ambition,10000000,1537479,2007-12-21,https://www.the-numbers.com//movie/Blonde-Ambition#tab=summary
12245,The Oxford Murders,10000000,17704131,2008-01-18,https://www.the-numbers.com//movie/Oxford-Murders-The#tab=summary
49787,The Reef,10000000,15037867,2010-05-15,https://www.the-numbers.com//movie/Reef-The#tab=summary
16358,Eulogy,10000000,70527,2004-10-15,https://www.the-numbers.com//movie/Eulogy#tab=summary
7006,White Noise 2: The Light,10000000,8243567,2007-01-05,https://www.the-numbers.com//movie/White-Noise-2-The-Light#tab=summary
66767,Beat the World,10000000,1230542,2011-06-10,https://www.the-numbers.com//movie/You-Got-Served-Beat-The-World#tab=summary
17622,Fifty Dead Men Walking,10000000,997921,2008-09-10,https://www.the-numbers.com//movie/Fifty-Dead-Men-Walking#tab=summary
283671,Jungle Shuffle,10000000,314073,2014-08-07,https://www.the-numbers.com//movie/Jungle-Shuffle-(Mexico-South-Korea)#tab=summary
18516,Adam Resurrected,10000000,90909,2008-08-08,https://www.the-numbers.com//movie/Adam-Resurrected#tab=summary
217708,Of Horses and Men,10000000,11894,2013-08-30,https://www.the-numbers.com//movie/Hross-i-oss#tab=summary
42057,It's a Wonderful Afterlife,10000000,1642939,2010-05-07,https://www.the-numbers.com//movie/Its-a-Wonderful-Afterlife#tab=summary
17577,The Devil's Tomb,10000000,0,2009-05-26,https://www.the-numbers.com//movie/Devils-Tomb-The#tab=summary
14608,Partition,10000000,0,2007-02-02,https://www.the-numbers.com//movie/Partition#tab=summary
34417,Good Intentions,10000000,0,2010-03-09,https://www.the-numbers.com//movie/Good-Intentions#tab=summary
15067,"The Good, The Bad, The Weird",10000000,42226657,2008-07-16,https://www.the-numbers.com//movie/Joheunnom-nabbeunnom-isanghannom#tab=summary
43090,Gunless,9900000,458054,2010-04-30,https://www.the-numbers.com//movie/Gunless#tab=summary
250066,American Heist,10000000,0,2014-09-11,https://www.the-numbers.com//movie/American-Heist#tab=summary
208869,Plastic,10000000,552641,2014-04-30,https://www.the-numbers.com//movie/Plastic#tab=summary
106845,Re-Kill,9500000,0,2015-10-16,https://www.the-numbers.com//movie/Re-Kill#tab=summary
11827,Heavy Metal,9300000,19571091,1981-08-07,https://www.the-numbers.com//movie/Heavy-Metal-(1981)#tab=summary
22820,Gentlemen Broncos,9500000,118482,2009-09-30,https://www.the-numbers.com//movie/Gentlemen-Broncos#tab=summary
31174,Richard III,9200000,4199334,1995-12-29,https://www.the-numbers.com//movie/Richard-III#tab=summary
244316,Into the Grizzly Maze,10000000,0,2015-02-27,https://www.the-numbers.com//movie/Grizzly#tab=summary
37737,Kites,9200000,17155193,2010-05-21,https://www.the-numbers.com//movie/Kites#tab=summary
66125,Red Dog,9100000,20927794,2011-08-04,https://www.the-numbers.com//movie/Red-Dog#tab=summary
132316,Jab Tak Hai Jaan,9200000,5806666,2012-11-13,https://www.the-numbers.com//movie/Jab-Tak-Hai-Jaan#tab=summary
68684,Detention,10000000,0,2011-03-16,https://www.the-numbers.com//movie/Detention#tab=summary
10472,Down to You,9000000,20035310,2000-01-21,https://www.the-numbers.com//movie/Down-to-You#tab=summary
6521,The Contender,9000000,17804273,2000-10-13,https://www.the-numbers.com//movie/Contender-The#tab=summary
16428,Breakin' All the Rules,9000000,12512317,2004-05-14,https://www.the-numbers.com//movie/Breakin-All-the-Rules#tab=summary
10705,Henry V,9000000,10176701,1989-10-05,https://www.the-numbers.com//movie/Henry-V#tab=summary
8272,The Savages,9000000,10642023,2007-01-19,https://www.the-numbers.com//movie/Savages-The#tab=summary
24621,Chasing Papi,9000000,12657377,2003-04-16,https://www.the-numbers.com//movie/Chasing-Papi#tab=summary
14624,The Ultimate Gift,9000000,3438735,2006-10-20,https://www.the-numbers.com//movie/Ultimate-Gift-The#tab=summary
10179,The Ice Pirates,9000000,13075390,1984-03-16,https://www.the-numbers.com//movie/Ice-Pirates-The#tab=summary
14057,Trust the Man,9000000,2548378,2005-09-01,https://www.the-numbers.com//movie/Trust-the-Man#tab=summary
12621,Hamlet 2,9000000,4934104,2008-01-21,https://www.the-numbers.com//movie/Hamlet-2#tab=summary
1808,Velvet Goldmine,9000000,4313644,1998-10-23,https://www.the-numbers.com//movie/Velvet-Goldmine#tab=summary
27329,The Legend of Suriyothai,9000000,454255,2001-08-17,https://www.the-numbers.com//movie/Legend-of-Suriyothai-The#tab=summary
12454,All or Nothing,9000000,184255,2002-05-17,https://www.the-numbers.com//movie/All-or-Nothing#tab=summary
41248,The Girl on the Train,9000000,208163,2009-03-18,https://www.the-numbers.com//movie/fille-du-RER-La#tab=summary
11588,The I Inside,8800000,0,2004-01-15,https://www.the-numbers.com//movie/I-Inside-The#tab=summary
71157,Polisse,8900000,22744132,2011-10-06,https://www.the-numbers.com//movie/Polisse#tab=summary
327833,Skin Trade,9000000,1242,2014-11-07,https://www.the-numbers.com//movie/Skin-Trade#tab=summary
71805,Shipwrecked,8500000,15024232,1990-10-03,https://www.the-numbers.com//movie/Haakon-Haakonsen#tab=summary
9451,Election,8500000,17202854,1999-04-23,https://www.the-numbers.com//movie/Election#tab=summary
19644,Silmido,8500000,30298347,2003-12-24,https://www.the-numbers.com//movie/Silmido#tab=summary
20360,Namastey London,8400000,6831069,2007-03-27,https://www.the-numbers.com//movie/Namastey-London#tab=summary
14353,Repo! The Genetic Opera,8500000,198883,2008-07-18,https://www.the-numbers.com//movie/Repo-The-Genetic-Opera#tab=summary
11818,Valley of the Wolves: Iraq,8300000,24906717,2006-02-03,https://www.the-numbers.com//movie/Kurtlar-vadisi-Irak#tab=summary
11176,The Muppet Movie,8000000,76657000,1979-05-31,https://www.the-numbers.com//movie/Muppet-Movie-The#tab=summary
14114,You Got Served,8000000,50811858,2004-01-30,https://www.the-numbers.com//movie/You-Got-Served#tab=summary
10885,Shutter,8000000,47782426,2008-03-21,https://www.the-numbers.com//movie/Shutter#tab=summary
16471,Modern Problems,8000000,24474312,1981-12-25,https://www.the-numbers.com//movie/Modern-Problems#tab=summary
385736,Kicks,10000000,150191,2016-09-09,https://www.the-numbers.com//movie/Kicks#tab=summary
11971,Much Ado About Nothing,8000000,22549338,1993-05-07,https://www.the-numbers.com//movie/Much-Ado-About-Nothing-(1993)#tab=summary
42819,The City of Your Final Destination,8300000,1353296,2009-03-21,https://www.the-numbers.com//movie/City-of-Your-Final-Destination-The#tab=summary
209263,Enough Said,8000000,25621449,2013-09-18,https://www.the-numbers.com//movie/Enough-Said#tab=summary
59930,The Inkwell,8000000,8864699,1994-04-22,https://www.the-numbers.com//movie/Inkwell-The#tab=summary
23570,The Pallbearer,8000000,5656388,1996-05-03,https://www.the-numbers.com//movie/Pallbearer-The#tab=summary
19489,Held Up,8000000,4714090,1999-10-08,https://www.the-numbers.com//movie/Held-Up#tab=summary
14629,Woman on Top,8000000,10192613,2000-09-22,https://www.the-numbers.com//movie/Woman-on-Top#tab=summary
8293,Howards End,8000000,26317943,1992-03-13,https://www.the-numbers.com//movie/Howards-End#tab=summary
1958,8 Women,8000000,42376425,2002-01-08,https://www.the-numbers.com//movie/8-femmes#tab=summary
26618,Clay Pigeons,8000000,2256606,1998-09-25,https://www.the-numbers.com//movie/Clay-Pigeons#tab=summary
46138,Made in Dagenham,8000000,15644196,2010-09-11,https://www.the-numbers.com//movie/Made-in-Dagenham#tab=summary
45791,When Did You Last See Your Father?,8000000,2476491,2007-10-05,https://www.the-numbers.com//movie/And-When-Did-You-Last-See-Your-Father#tab=summary
110683,The Wicked Lady,8000000,589308,1983-04-21,https://www.the-numbers.com//movie/Wicked-Lady-The#tab=summary
26963,The Secret of Kells,8000000,3582797,2009-02-09,https://www.the-numbers.com//movie/Secret-of-Kells-The#tab=summary
153397,Restless,8000000,2772511,2012-12-07,https://www.the-numbers.com//movie/Restless-(2011)#tab=summary
30141,The Singing Detective,8000000,524747,2003-10-24,https://www.the-numbers.com//movie/Singing-Detective-The#tab=summary
17044,The Land Girls,8000000,146083,1998-09-25,https://www.the-numbers.com//movie/Land-Girls-The#tab=summary
12183,The Wendell Baker Story,8000000,127188,2005-08-03,https://www.the-numbers.com//movie/Wendell-Baker-Story-The#tab=summary
12192,Pathology,8000000,3270974,2008-04-11,https://www.the-numbers.com//movie/Pathology#tab=summary
10913,Dear Wendy,8000000,446438,2005-01-22,https://www.the-numbers.com//movie/Dear-Wendy#tab=summary
251321,Aloft,8000000,53086,2014-02-12,https://www.the-numbers.com//movie/Aloft#tab=summary
256687,Swelter,8000000,44197,2014-04-20,https://www.the-numbers.com//movie/Swelter#tab=summary
220488,My Lucky Star,8000000,21970000,2013-09-17,https://www.the-numbers.com//movie/Feichang-Xingyun#tab=summary
1544,Imagine Me & You,7900000,3129471,2005-02-01,https://www.the-numbers.com//movie/Imagine-Me-and-You#tab=summary
182873,Green Street Hooligans: Underground,8000000,0,2013-01-01,https://www.the-numbers.com//movie/Green-Street-Hooligans-Underground#tab=summary
21512,The Blood of Heroes,7700000,882290,1989-10-19,https://www.the-numbers.com//movie/Blood-of-Heroes-The#tab=summary
389425,Code of Honor,8000000,0,2016-05-06,https://www.the-numbers.com//movie/Code-of-Honor-(2015)#tab=summary
29461,Soul Food,7500000,43492389,1997-09-26,https://www.the-numbers.com//movie/Soul-Food#tab=summary
283708,Far from Men,7700000,1080428,2014-08-30,https://www.the-numbers.com//movie/Loin-des-hommes#tab=summary
11308,The Hotel New Hampshire,7500000,5142858,1984-03-09,https://www.the-numbers.com//movie/Hotel-New-Hampshire-The#tab=summary
15365,Witless Protection,7500000,4151836,2008-02-22,https://www.the-numbers.com//movie/Witless-Protection#tab=summary
24356,Masked and Anonymous,7500000,555335,2003-08-08,https://www.the-numbers.com//movie/Masked-and-Anonymous#tab=summary
2577,Code 46,7500000,1788324,2003-09-02,https://www.the-numbers.com//movie/Code-46#tab=summary
14165,Ta Ra Rum Pum,7400000,9443864,2007-04-27,https://www.the-numbers.com//movie/Ta-Ra-Rum-Pum#tab=summary
2011,Persepolis,7300000,25397460,2007-05-23,https://www.the-numbers.com//movie/Persepolis#tab=summary
29064,The Omega Code,7200000,12678312,1999-10-15,https://www.the-numbers.com//movie/Omega-Code-The#tab=summary
326284,Pound of Flesh,7500000,0,2015-05-07,https://www.the-numbers.com//movie/Pound-of-Flesh#tab=summary
10727,Darkness Falls,7000000,47289758,2003-01-24,https://www.the-numbers.com//movie/Darkness-Falls#tab=summary
17908,My Dog Skip,7000000,35795319,2000-01-14,https://www.the-numbers.com//movie/My-Dog-Skip#tab=summary
8390,"Definitely, Maybe",7000000,55617866,2008-02-08,https://www.the-numbers.com//movie/Definitely-Maybe#tab=summary
9392,The Descent,7000000,57051053,2005-07-08,https://www.the-numbers.com//movie/Descent-The#tab=summary
24977,Michael Jordan to the Max,7000000,18642318,2000-05-05,https://www.the-numbers.com//movie/Michael-Jordan-to-the-MAX#tab=summary
1696,The Devil's Rejects,7000000,20940428,2005-07-22,https://www.the-numbers.com//movie/Devils-Rejects-The#tab=summary
44718,Get Low,7000000,10828305,2010-01-22,https://www.the-numbers.com//movie/Get-Low#tab=summary
11342,Warlock,7000000,8824553,1989-06-01,https://www.the-numbers.com//movie/Warlock#tab=summary
34653,A Single Man,7000000,28142379,2009-10-19,https://www.the-numbers.com//movie/Single-Man-A#tab=summary
57825,Bride & Prejudice,7000000,25269040,2004-02-11,https://www.the-numbers.com//movie/Bride-and-Prejudice#tab=summary
9555,Rabbit-Proof Fence,7000000,16866928,2002-02-04,https://www.the-numbers.com//movie/Rabbit-Proof-Fence#tab=summary
15581,Who's Your Caddy?,7000000,5694308,2007-07-27,https://www.the-numbers.com//movie/Whos-Your-Caddy#tab=summary
13006,Split Second,7000000,5430822,1992-05-01,https://www.the-numbers.com//movie/Split-Second#tab=summary
12400,Redbelt,7000000,2667084,2008-04-07,https://www.the-numbers.com//movie/Redbelt#tab=summary
39053,Cyrus,7000000,10062896,2010-06-18,https://www.the-numbers.com//movie/Cyrus#tab=summary
104896,A Dog Of Flanders,7000000,2165637,1999-08-27,https://www.the-numbers.com//movie/Dog-of-Flanders-A#tab=summary
12271,Factory Girl,7000000,1661464,2006-12-29,https://www.the-numbers.com//movie/Factory-Girl#tab=summary
226354,The Christmas Candle,7000000,1933829,2013-11-22,https://www.the-numbers.com//movie/Christmas-Candle-The#tab=summary
48620,The Mighty Macs,7000000,1891936,2009-10-21,https://www.the-numbers.com//movie/Mighty-Macs-The#tab=summary
37080,Mother and Child,7000000,6537179,2009-11-07,https://www.the-numbers.com//movie/Mother-and-Child#tab=summary
25388,March or Die,7000000,1000000,1977-09-08,https://www.the-numbers.com//movie/March-or-Die#tab=summary
39210,Somewhere,7000000,17023121,2010-09-03,https://www.the-numbers.com//movie/Somewhere#tab=summary
31535,Chairman of the Board,7000000,306715,1998-03-13,https://www.the-numbers.com//movie/Chairman-of-the-Board#tab=summary
192134,Dom Hemingway,7000000,1857458,2013-11-15,https://www.the-numbers.com//movie/Dom-Hemingway#tab=summary
1956,Gerry,7000000,719699,2002-01-12,https://www.the-numbers.com//movie/Gerry#tab=summary
24985,The Heart of Me,7000000,196067,2002-01-01,https://www.the-numbers.com//movie/Heart-of-Me-The#tab=summary
27004,Ca$h,13700000,11738256,2010-01-01,https://www.the-numbers.com//movie/Cash-(2008)#tab=summary
15013,Wah-Wah,7000000,463039,2005-08-17,https://www.the-numbers.com//movie/Wah-Wah#tab=summary
8374,The Boondock Saints,7000000,411874,1999-01-22,https://www.the-numbers.com//movie/Boondock-Saints-The#tab=summary
277519,Z Storm,7000000,2053330,2014-06-19,https://www.the-numbers.com//movie/Z-Storm-(Hong-Kong)#tab=summary
78381,Twixt,7000000,1268346,2011-09-10,https://www.the-numbers.com//movie/Twixt#tab=summary
8879,Pale Rider,6900000,41410568,1985-06-28,https://www.the-numbers.com//movie/Pale-Rider#tab=summary
13649,High School Musical 2,7000000,0,2007-08-17,https://www.the-numbers.com//movie/High-School-Musical-2#tab=summary
325373,Two Lovers and a Bear,6840000,22273,2016-10-02,https://www.the-numbers.com//movie/Two-Lovers-and-a-Bear#tab=summary
334527,Criminal Activities,7000000,386744,2015-11-20,https://www.the-numbers.com//movie/Criminal-Activities#tab=summary
2211,Aimee & Jaguar,6800000,927107,1999-02-10,https://www.the-numbers.com//movie/Aimee-and-Jaguar#tab=summary
13919,The Chumscrubber,6800000,49526,2005-06-08,https://www.the-numbers.com//movie/Chumscrubber-The#tab=summary
14576,Shade,6800000,9533964,2003-05-18,https://www.the-numbers.com//movie/Shade#tab=summary
38970,"Remember Me, My Love",6700000,223878,2003-02-11,https://www.the-numbers.com//movie/Remember-Me-My-Love#tab=summary
41009,Perrier’s Bounty,6600000,828,2009-09-11,https://www.the-numbers.com//movie/Perriers-Bounty#tab=summary
7347,Elite Squad,6537890,14319195,2007-10-12,https://www.the-numbers.com//movie/Tropa-de-Elite#tab=summary
38415,Bran Nue Dae,6750000,6812530,2009-08-09,https://www.the-numbers.com//movie/Bran-Nue-Dae#tab=summary
25113,The Four Seasons,6500000,42488161,1981-05-22,https://www.the-numbers.com//movie/Four-Seasons-The#tab=summary
34723,The Adventures of Huck Finn,6500000,24103594,1993-04-02,https://www.the-numbers.com//movie/Adventures-of-Huck-Finn-The#tab=summary
10496,Bats,6500000,10155691,1999-10-22,https://www.the-numbers.com//movie/Bats#tab=summary
1591,Nowhere in Africa,6500000,6173485,2001-12-11,https://www.the-numbers.com//movie/Nowhere-in-Africa#tab=summary
26665,Aberdeen,6500000,64148,2000-07-05,https://www.the-numbers.com//movie/Aberdeen#tab=summary
62255,Tracker,6500000,3149,2010-05-20,https://www.the-numbers.com//movie/Tracker#tab=summary
5708,Control,6400000,8902141,2007-09-26,https://www.the-numbers.com//movie/Control#tab=summary
21641,The Damned United,6400000,4199874,2009-03-27,https://www.the-numbers.com//movie/Damned-United-The#tab=summary
16619,Ordinary People,6000000,52302978,1980-09-19,https://www.the-numbers.com//movie/Ordinary-People#tab=summary
20322,The Brothers,6000000,27958191,2001-03-23,https://www.the-numbers.com//movie/Brothers-The#tab=summary
13785,Best in Show,6000000,20695413,2000-09-19,https://www.the-numbers.com//movie/Best-in-Show#tab=summary
36739,School Daze,6000000,14545844,1988-02-12,https://www.the-numbers.com//movie/School-Daze#tab=summary
11191,Mystic Pizza,6000000,12793213,1988-10-13,https://www.the-numbers.com//movie/Mystic-Pizza#tab=summary
12509,Pollock,6000000,10557291,2000-09-06,https://www.the-numbers.com//movie/Pollock#tab=summary
80304,Casa De Mi Padre,6000000,8446952,2012-03-15,https://www.the-numbers.com//movie/Casa-de-mi-Padre#tab=summary
8545,Little Voice,6000000,21787233,1998-11-05,https://www.the-numbers.com//movie/Little-Voice#tab=summary
19556,Miss March,6000000,4713059,2009-03-13,https://www.the-numbers.com//movie/Miss-March#tab=summary
13403,Hedwig and the Angry Inch,6000000,3740030,2001-07-20,https://www.the-numbers.com//movie/Hedwig-and-the-Angry-Inch#tab=summary
31064,The Business of Strangers,6000000,1290920,2001-01-19,https://www.the-numbers.com//movie/Business-of-Strangers-The#tab=summary
11583,The First Great Train Robbery,6000000,391942,1979-01-25,https://www.the-numbers.com//movie/First-Great-Train-Robbery-The#tab=summary
18602,Morvern Callar,6000000,267194,2002-01-01,https://www.the-numbers.com//movie/Morvern-Callar#tab=summary
10930,The Flower of Evil,6000000,181798,2003-02-09,https://www.the-numbers.com//movie/Flower-of-Evil-The#tab=summary
32395,The Greatest,6000000,117796,2009-01-17,https://www.the-numbers.com//movie/Greatest-The#tab=summary
7547,Come Early Morning,6000000,119452,2006-01-10,https://www.the-numbers.com//movie/Come-Early-Morning#tab=summary
35944,Lucky Break,6000000,4316497,2001-08-24,https://www.the-numbers.com//movie/Lucky-Break#tab=summary
13827,"Surfer, Dude",6000000,36497,2008-09-05,https://www.the-numbers.com//movie/Surfer-Dude#tab=summary
44260,Lake of Fire,6000000,26007,2006-09-09,https://www.the-numbers.com//movie/Lake-of-Fire#tab=summary
9282,11:14,6000000,0,2003-05-16,https://www.the-numbers.com//movie/11-14#tab=summary
38940,Men of War,6000000,0,1994-09-04,https://www.the-numbers.com//movie/Men-of-War#tab=summary
